Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X,Body Vel Y,Body Vel Z
2.750, -0.002, 0.001, -0.003, -0.002, -0.003, 0.001, -0.003, 0.003, 0.001, -0.003, -0.001, 0.003, 0.001, -0.000, -0.000
2.760, -0.002, 0.001, -0.003, -0.002, -0.003, 0.001, -0.003, 0.003, 0.000, -0.003, -0.001, 0.003, 0.001, -0.000, -0.000
2.770, -0.002, 0.001, -0.003, -0.002, -0.003, 0.001, -0.003, 0.003, 0.000, -0.003, -0.001, 0.003, 0.001, -0.000, -0.000
2.780, -0.002, 0.001, -0.003, -0.002, -0.003, 0.001, -0.003, 0.003, 0.000, -0.003, -0.001, 0.003, 0.001, -0.000, -0.000
2.790, -0.002, 0.001, -0.003, -0.002, -0.003, 0.001, -0.003, 0.003, 0.000, -0.003, -0.001, 0.003, 0.001, -0.000, -0.000
2.800, -0.002, 0.001, -0.003, -0.002, -0.003, 0.001, -0.003, 0.003, 0.000, -0.003, -0.001, 0.003, 0.001, -0.000, -0.000
2.810, -0.002, 0.001, -0.003, -0.002, -0.003, 0.001, -0.003, 0.003, 0.000, -0.003, -0.001, 0.003, 0.001, -0.000, -0.000
2.820, -0.002, 0.001, -0.003, -0.002, -0.003, 0.001, -0.003, 0.003, 0.000, -0.002, -0.001, 0.003, 0.001, -0.000, -0.000
2.830, -0.002, 0.001, -0.003, -0.002, -0.003, 0.001, -0.003, 0.003, 0.000, -0.002, -0.001, 0.003, 0.001, -0.000, -0.000
2.840, -0.002, 0.001, -0.003, -0.002, -0.003, 0.001, -0.002, 0.003, 0.000, -0.002, -0.001, 0.003, 0.001, -0.000, -0.000
2.850, -0.002, 0.001, -0.003, -0.002, -0.003, 0.001, -0.002, 0.003, 0.000, -0.002, -0.001, 0.003, 0.001, -0.000, -0.000
2.860, -0.002, 0.001, -0.003, -0.002, -0.002, 0.000, -0.002, 0.003, 0.000, -0.002, -0.001, 0.003, 0.001, -0.000, -0.000
2.870, -0.001, 0.001, -0.003, -0.002, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.001, 0.003, 0.001, -0.000, -0.000
2.880, -0.001, 0.001, -0.003, -0.001, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.001, 0.003, 0.001, -0.000, -0.000
2.890, -0.001, 0.001, -0.003, -0.002, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.001, 0.003, 0.001, -0.000, -0.000
2.900, -0.001, 0.001, -0.003, -0.001, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.001, 0.002, 0.001, -0.000, -0.000
2.910, -0.001, 0.001, -0.003, -0.001, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.001, 0.002, 0.001, -0.000, -0.000
2.920, -0.001, 0.001, -0.003, -0.001, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.001, 0.002, 0.001, -0.000, -0.000
2.930, -0.001, 0.001, -0.003, -0.001, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.001, 0.002, 0.001, -0.000, -0.000
2.940, -0.001, 0.001, -0.002, -0.001, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.001, 0.002, 0.001, -0.000, -0.000
2.950, -0.001, 0.001, -0.002, -0.001, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.000, 0.002, 0.001, -0.000, -0.000
2.960, -0.001, 0.001, -0.002, -0.001, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.000, 0.002, 0.001, -0.000, -0.000
2.970, -0.001, 0.001, -0.002, -0.001, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.000, 0.002, 0.001, -0.000, -0.000
2.980, -0.001, 0.001, -0.002, -0.001, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.000, 0.002, 0.001, -0.000, -0.000
2.990, -0.001, 0.001, -0.002, -0.001, -0.002, 0.000, -0.002, 0.002, 0.000, -0.002, -0.000, 0.002, 0.001, -0.000, -0.000
3.000, 0.153, 0.040, -0.081, 0.155, -0.040, 0.078, 0.014, 0.037, 0.016, 0.015, -0.037, -0.012, -0.029, -0.000, -0.000
3.010, 0.438, 0.107, -0.222, 0.439, -0.106, 0.220, 0.042, 0.097, 0.049, 0.044, -0.099, -0.042, -0.063, -0.000, 0.000
3.020, 0.613, 0.132, -0.295, 0.611, -0.132, 0.297, 0.050, 0.119, 0.085, 0.054, -0.118, -0.076, -0.085, -0.001, 0.000
3.030, 0.709, 0.129, -0.321, 0.704, -0.130, 0.329, 0.049, 0.116, 0.122, 0.055, -0.113, -0.109, -0.098, -0.001, 0.000
3.040, 0.755, 0.113, -0.319, 0.746, -0.113, 0.333, 0.046, 0.099, 0.156, 0.053, -0.094, -0.137, -0.106, -0.001, 0.000
3.050, 0.771, 0.091, -0.301, 0.758, -0.089, 0.320, 0.045, 0.076, 0.183, 0.053, -0.069, -0.160, -0.112, -0.001, -0.000
3.060, 0.768, 0.067, -0.276, 0.750, -0.063, 0.298, 0.046, 0.053, 0.203, 0.055, -0.043, -0.178, -0.115, -0.002, -0.000
3.070, 0.754, 0.044, -0.247, 0.732, -0.037, 0.272, 0.050, 0.030, 0.219, 0.059, -0.017, -0.191, -0.117, -0.002, -0.001
3.080, 0.732, 0.022, -0.217, 0.707, -0.013, 0.243, 0.055, 0.009, 0.230, 0.065, 0.007, -0.199, -0.117, -0.002, -0.001
3.090, 0.705, 0.003, -0.187, 0.678, 0.010, 0.214, 0.062, -0.010, 0.237, 0.072, 0.028, -0.204, -0.117, -0.003, -0.002
3.100, 0.677, -0.014, -0.159, 0.647, 0.029, 0.187, 0.068, -0.027, 0.241, 0.079, 0.047, -0.207, -0.117, -0.003, -0.002
3.110, 0.647, -0.029, -0.133, 0.616, 0.046, 0.161, 0.075, -0.041, 0.242, 0.086, 0.063, -0.208, -0.116, -0.003, -0.003
3.120, 0.617, -0.041, -0.109, 0.585, 0.061, 0.137, 0.081, -0.053, 0.241, 0.092, 0.077, -0.206, -0.114, -0.003, -0.003
3.130, 0.587, -0.051, -0.087, 0.555, 0.074, 0.115, 0.087, -0.063, 0.239, 0.098, 0.089, -0.204, -0.112, -0.003, -0.004
3.140, 0.558, -0.060, -0.068, 0.526, 0.085, 0.095, 0.092, -0.072, 0.236, 0.104, 0.098, -0.201, -0.110, -0.003, -0.004
3.150, 0.530, -0.067, -0.051, 0.497, 0.094, 0.078, 0.096, -0.079, 0.231, 0.108, 0.106, -0.196, -0.108, -0.003, -0.004
3.160, 0.502, -0.072, -0.036, 0.470, 0.101, 0.062, 0.099, -0.084, 0.225, 0.111, 0.112, -0.191, -0.105, -0.003, -0.005
3.170, 0.475, -0.076, -0.023, 0.444, 0.107, 0.048, 0.101, -0.088, 0.219, 0.113, 0.116, -0.186, -0.102, -0.003, -0.005
3.180, 0.450, -0.079, -0.011, 0.419, 0.111, 0.036, 0.102, -0.091, 0.212, 0.115, 0.119, -0.180, -0.099, -0.003, -0.005
3.190, 0.425, -0.080, -0.001, 0.396, 0.114, 0.026, 0.103, -0.092, 0.205, 0.115, 0.121, -0.175, -0.095, -0.003, -0.006
3.200, 0.401, -0.081, 0.007, 0.373, 0.116, 0.017, 0.103, -0.094, 0.198, 0.115, 0.122, -0.168, -0.092, -0.002, -0.006
3.210, 0.378, -0.081, 0.014, 0.352, 0.117, 0.010, 0.102, -0.094, 0.190, 0.114, 0.122, -0.162, -0.089, -0.002, -0.006
3.220, 0.357, -0.080, 0.020, 0.331, 0.117, 0.003, 0.101, -0.093, 0.182, 0.113, 0.121, -0.156, -0.085, -0.002, -0.006
3.230, 0.336, -0.079, 0.025, 0.311, 0.116, -0.002, 0.099, -0.092, 0.173, 0.111, 0.119, -0.150, -0.081, -0.002, -0.006
3.240, 0.316, -0.077, 0.029, 0.293, 0.115, -0.006, 0.097, -0.090, 0.165, 0.108, 0.117, -0.144, -0.078, -0.002, -0.006
3.250, 0.297, -0.075, 0.032, 0.275, 0.113, -0.010, 0.094, -0.088, 0.157, 0.105, 0.114, -0.138, -0.074, -0.001, -0.006
3.260, 0.279, -0.073, 0.034, 0.258, 0.111, -0.012, 0.091, -0.086, 0.149, 0.102, 0.111, -0.131, -0.071, -0.001, -0.006
3.270, 0.262, -0.070, 0.036, 0.242, 0.108, -0.014, 0.088, -0.084, 0.141, 0.099, 0.107, -0.125, -0.067, -0.001, -0.006
3.280, 0.245, -0.067, 0.038, 0.227, 0.105, -0.016, 0.084, -0.081, 0.133, 0.095, 0.103, -0.120, -0.064, -0.001, -0.006
3.290, 0.230, -0.064, 0.038, 0.212, 0.101, -0.016, 0.081, -0.078, 0.125, 0.091, 0.099, -0.114, -0.060, -0.001, -0.006
3.300, 0.215, -0.061, 0.039, 0.198, 0.098, -0.017, 0.077, -0.075, 0.118, 0.087, 0.094, -0.108, -0.057, -0.000, -0.006
3.310, 0.201, -0.058, 0.039, 0.185, 0.094, -0.017, 0.073, -0.071, 0.111, 0.082, 0.090, -0.103, -0.054, -0.000, -0.005
3.320, 0.187, -0.055, 0.038, 0.173, 0.090, -0.017, 0.069, -0.068, 0.104, 0.078, 0.085, -0.098, -0.050, -0.000, -0.005
3.330, 0.175, -0.051, 0.038, 0.161, 0.086, -0.016, 0.065, -0.065, 0.097, 0.074, 0.081, -0.092, -0.047, 0.000, -0.005
3.340, 0.162, -0.048, 0.037, 0.150, 0.082, -0.015, 0.061, -0.062, 0.090, 0.069, 0.076, -0.087, -0.044, 0.000, -0.005
3.350, 0.151, -0.045, 0.036, 0.139, 0.078, -0.015, 0.057, -0.059, 0.084, 0.065, 0.072, -0.083, -0.041, 0.001, -0.005
3.360, 0.140, -0.042, 0.035, 0.129, 0.073, -0.013, 0.054, -0.055, 0.078, 0.061, 0.067, -0.078, -0.039, 0.001, -0.004
3.370, 0.130, -0.039, 0.033, 0.120, 0.069, -0.012, 0.050, -0.052, 0.072, 0.057, 0.063, -0.073, -0.036, 0.001, -0.004
3.380, 0.120, -0.036, 0.032, 0.111, 0.065, -0.011, 0.046, -0.049, 0.066, 0.053, 0.058, -0.069, -0.033, 0.001, -0.004
3.390, 0.111, -0.033, 0.031, 0.103, 0.061, -0.010, 0.043, -0.046, 0.061, 0.049, 0.054, -0.065, -0.031, 0.001, -0.004
3.400, 0.103, -0.030, 0.029, 0.095, 0.057, -0.008, 0.039, -0.043, 0.056, 0.045, 0.050, -0.061, -0.029, 0.001, -0.004
3.410, 0.095, -0.028, 0.028, 0.087, 0.054, -0.007, 0.036, -0.040, 0.051, 0.041, 0.046, -0.057, -0.026, 0.001, -0.003
3.420, 0.087, -0.025, 0.026, 0.080, 0.050, -0.006, 0.033, -0.038, 0.047, 0.038, 0.042, -0.054, -0.024, 0.001, -0.003
3.430, 0.080, -0.023, 0.025, 0.074, 0.046, -0.005, 0.030, -0.035, 0.042, 0.034, 0.038, -0.050, -0.022, 0.001, -0.003
3.440, 0.073, -0.020, 0.023, 0.067, 0.043, -0.003, 0.027, -0.032, 0.038, 0.031, 0.035, -0.047, -0.020, 0.001, -0.003
3.450, 0.067, -0.018, 0.022, 0.062, 0.040, -0.002, 0.024, -0.030, 0.035, 0.028, 0.031, -0.044, -0.018, 0.002, -0.002
3.460, 0.061, -0.016, 0.020, 0.056, 0.036, -0.001, 0.021, -0.028, 0.031, 0.025, 0.028, -0.040, -0.017, 0.002, -0.002
3.470, 0.056, -0.014, 0.019, 0.051, 0.033, 0.000, 0.019, -0.026, 0.028, 0.022, 0.025, -0.038, -0.015, 0.002, -0.002
3.480, 0.051, -0.012, 0.017, 0.046, 0.031, 0.001, 0.017, -0.023, 0.025, 0.019, 0.022, -0.035, -0.014, 0.002, -0.002
3.490, 0.046, -0.011, 0.016, 0.042, 0.028, 0.002, 0.014, -0.022, 0.022, 0.017, 0.019, -0.032, -0.012, 0.002, -0.002
3.500, -0.299, -0.062, 0.138, -0.267, 0.134, -0.205, 0.000, -0.114, -0.038, -0.008, 0.062, -0.007, 0.049, 0.006, -0.002
3.510, -0.926, -0.166, 0.372, -0.827, 0.308, -0.565, -0.021, -0.266, -0.154, -0.049, 0.146, 0.040, 0.117, 0.012, -0.002
3.520, -1.305, -0.259, 0.542, -1.174, 0.324, -0.714, -0.029, -0.293, -0.268, -0.067, 0.207, 0.079, 0.162, 0.016, 0.002
3.530, -1.506, -0.289, 0.631, -1.369, 0.287, -0.750, -0.032, -0.282, -0.349, -0.074, 0.203, 0.138, 0.190, 0.018, 0.007
3.540, -1.597, -0.261, 0.651, -1.467, 0.247, -0.734, -0.037, -0.268, -0.394, -0.079, 0.149, 0.209, 0.209, 0.018, 0.011
3.550, -1.616, -0.221, 0.640, -1.504, 0.190, -0.679, -0.047, -0.229, -0.428, -0.087, 0.094, 0.267, 0.221, 0.018, 0.014
3.560, -1.593, -0.181, 0.611, -1.500, 0.123, -0.603, -0.062, -0.175, -0.455, -0.100, 0.047, 0.309, 0.229, 0.017, 0.016
3.570, -1.544, -0.132, 0.565, -1.472, 0.066, -0.525, -0.081, -0.123, -0.470, -0.116, -0.001, 0.344, 0.233, 0.016, 0.017
3.580, -1.480, -0.080, 0.510, -1.429, 0.017, -0.450, -0.102, -0.075, -0.476, -0.133, -0.047, 0.372, 0.235, 0.014, 0.017
3.590, -1.409, -0.034, 0.453, -1.376, -0.028, -0.376, -0.124, -0.027, -0.477, -0.152, -0.085, 0.391, 0.236, 0.013, 0.016
3.600, -1.334, 0.009, 0.396, -1.317, -0.068, -0.308, -0.146, 0.017, -0.475, -0.170, -0.117, 0.403, 0.235, 0.011, 0.015
3.610, -1.259, 0.048, 0.341, -1.256, -0.100, -0.247, -0.166, 0.056, -0.468, -0.187, -0.144, 0.412, 0.233, 0.009, 0.013
3.620, -1.186, 0.082, 0.288, -1.194, -0.127, -0.192, -0.185, 0.090, -0.459, -0.203, -0.167, 0.416, 0.230, 0.008, 0.012
3.630, -1.115, 0.112, 0.239, -1.132, -0.149, -0.143, -0.202, 0.120, -0.447, -0.216, -0.185, 0.416, 0.226, 0.006, 0.010
3.640, -1.048, 0.137, 0.194, -1.071, -0.167, -0.100, -0.216, 0.146, -0.434, -0.228, -0.199, 0.414, 0.222, 0.005, 0.008
3.650, -0.983, 0.159, 0.153, -1.012, -0.180, -0.063, -0.228, 0.168, -0.420, -0.237, -0.209, 0.409, 0.216, 0.004, 0.006
3.660, -0.922, 0.177, 0.116, -0.955, -0.191, -0.031, -0.238, 0.186, -0.404, -0.243, -0.217, 0.403, 0.211, 0.003, 0.004
3.670, -0.864, 0.191, 0.084, -0.900, -0.198, -0.003, -0.245, 0.200, -0.389, -0.248, -0.221, 0.394, 0.205, 0.002, 0.003
3.680, -0.810, 0.202, 0.055, -0.847, -0.202, 0.020, -0.250, 0.212, -0.373, -0.251, -0.223, 0.385, 0.198, 0.001, 0.001
3.690, -0.758, 0.211, 0.030, -0.796, -0.204, 0.039, -0.253, 0.221, -0.356, -0.251, -0.223, 0.374, 0.191, -0.000, -0.001
3.700, -0.710, 0.217, 0.008, -0.748, -0.205, 0.055, -0.254, 0.227, -0.340, -0.250, -0.221, 0.362, 0.184, -0.001, -0.002
3.710, -0.664, 0.221, -0.011, -0.701, -0.203, 0.068, -0.253, 0.231, -0.324, -0.248, -0.218, 0.350, 0.177, -0.001, -0.003
3.720, -0.621, 0.223, -0.027, -0.657, -0.200, 0.078, -0.251, 0.233, -0.308, -0.244, -0.214, 0.337, 0.170, -0.002, -0.004
3.730, -0.580, 0.223, -0.041, -0.616, -0.197, 0.086, -0.247, 0.234, -0.292, -0.239, -0.208, 0.324, 0.163, -0.002, -0.005
3.740, -0.542, 0.222, -0.052, -0.576, -0.192, 0.091, -0.243, 0.232, -0.277, -0.234, -0.202, 0.310, 0.155, -0.003, -0.006
3.750, -0.506, 0.219, -0.061, -0.538, -0.186, 0.096, -0.237, 0.230, -0.262, -0.227, -0.195, 0.296, 0.148, -0.003, -0.007
3.760, -0.472, 0.215, -0.068, -0.502, -0.180, 0.098, -0.230, 0.226, -0.247, -0.220, -0.187, 0.282, 0.141, -0.003, -0.008
3.770, -0.440, 0.210, -0.074, -0.468, -0.173, 0.099, -0.223, 0.221, -0.233, -0.212, -0.180, 0.269, 0.134, -0.003, -0.008
3.780, -0.410, 0.205, -0.078, -0.436, -0.166, 0.100, -0.215, 0.215, -0.219, -0.204, -0.171, 0.255, 0.127, -0.004, -0.009
3.790, -0.382, 0.198, -0.081, -0.406, -0.159, 0.099, -0.207, 0.209, -0.206, -0.195, -0.163, 0.242, 0.120, -0.004, -0.009
3.800, -0.355, 0.191, -0.083, -0.377, -0.152, 0.097, -0.198, 0.202, -0.193, -0.187, -0.155, 0.228, 0.113, -0.004, -0.009
3.810, -0.329, 0.184, -0.084, -0.350, -0.144, 0.095, -0.189, 0.195, -0.181, -0.178, -0.147, 0.215, 0.106, -0.004, -0.009
3.820, -0.306, 0.176, -0.084, -0.325, -0.137, 0.092, -0.180, 0.187, -0.169, -0.169, -0.139, 0.203, 0.100, -0.004, -0.009
3.830, -0.283, 0.168, -0.083, -0.301, -0.130, 0.089, -0.171, 0.179, -0.158, -0.160, -0.130, 0.191, 0.094, -0.004, -0.009
3.840, -0.262, 0.160, -0.082, -0.278, -0.123, 0.085, -0.162, 0.170, -0.147, -0.151, -0.123, 0.179, 0.088, -0.004, -0.009
3.850, -0.242, 0.152, -0.080, -0.257, -0.115, 0.082, -0.152, 0.162, -0.137, -0.142, -0.115, 0.168, 0.082, -0.004, -0.009
3.860, -0.224, 0.144, -0.078, -0.237, -0.109, 0.078, -0.143, 0.154, -0.127, -0.133, -0.107, 0.157, 0.076, -0.004, -0.008
3.870, -0.206, 0.135, -0.075, -0.218, -0.102, 0.074, -0.135, 0.145, -0.118, -0.125, -0.100, 0.146, 0.071, -0.003, -0.008
3.880, -0.190, 0.127, -0.072, -0.201, -0.095, 0.069, -0.126, 0.137, -0.109, -0.117, -0.093, 0.136, 0.066, -0.003, -0.008
3.890, -0.174, 0.119, -0.069, -0.184, -0.089, 0.065, -0.117, 0.129, -0.100, -0.109, -0.086, 0.127, 0.061, -0.003, -0.007
3.900, -0.160, 0.111, -0.066, -0.169, -0.083, 0.061, -0.109, 0.120, -0.092, -0.101, -0.080, 0.118, 0.056, -0.003, -0.007
3.910, -0.146, 0.103, -0.063, -0.154, -0.078, 0.057, -0.101, 0.112, -0.084, -0.094, -0.074, 0.109, 0.052, -0.003, -0.007
3.920, -0.134, 0.095, -0.060, -0.141, -0.072, 0.053, -0.094, 0.105, -0.077, -0.086, -0.068, 0.101, 0.048, -0.003, -0.006
3.930, -0.122, 0.088, -0.056, -0.128, -0.067, 0.049, -0.086, 0.097, -0.070, -0.079, -0.062, 0.093, 0.044, -0.003, -0.006
3.940, -0.111, 0.081, -0.053, -0.117, -0.062, 0.045, -0.079, 0.090, -0.064, -0.073, -0.057, 0.085, 0.040, -0.003, -0.006
3.950, -0.101, 0.074, -0.050, -0.106, -0.057, 0.041, -0.072, 0.083, -0.058, -0.067, -0.052, 0.079, 0.036, -0.003, -0.005
3.960, -0.091, 0.068, -0.046, -0.095, -0.053, 0.037, -0.066, 0.077, -0.052, -0.061, -0.047, 0.072, 0.033, -0.003, -0.005
3.970, -0.082, 0.061, -0.043, -0.086, -0.048, 0.034, -0.060, 0.070, -0.047, -0.055, -0.042, 0.066, 0.030, -0.003, -0.004
3.980, -0.074, 0.055, -0.040, -0.077, -0.044, 0.030, -0.054, 0.064, -0.042, -0.050, -0.038, 0.060, 0.027, -0.002, -0.004
3.990, -0.066, 0.050, -0.037, -0.069, -0.041, 0.027, -0.049, 0.059, -0.037, -0.044, -0.034, 0.055, 0.024, -0.002, -0.004
4.000, 0.211, 0.144, -0.216, 0.242, -0.087, 0.132, -0.009, 0.094, -0.017, -0.012, -0.120, 0.010, -0.035, 0.001, -0.003
4.010, 0.717, 0.299, -0.529, 0.801, -0.182, 0.335, 0.056, 0.169, 0.017, 0.039, -0.263, -0.078, -0.100, 0.006, -0.002
4.020, 1.031, 0.309, -0.656, 1.142, -0.264, 0.480, 0.091, 0.224, 0.046, 0.067, -0.283, -0.179, -0.144, 0.010, 0.002
4.030, 1.211, 0.273, -0.686, 1.329, -0.287, 0.552, 0.107, 0.220, 0.096, 0.081, -0.266, -0.258, -0.173, 0.012, 0.006
4.040, 1.307, 0.235, -0.672, 1.420, -0.254, 0.563, 0.117, 0.167, 0.163, 0.090, -0.247, -0.307, -0.192, 0.013, 0.010
4.050, 1.349, 0.179, -0.623, 1.449, -0.214, 0.550, 0.126, 0.113, 0.219, 0.101, -0.207, -0.348, -0.206, 0.013, 0.013
4.060, 1.357, 0.114, -0.556, 1.441, -0.173, 0.524, 0.138, 0.065, 0.263, 0.114, -0.153, -0.382, -0.215, 0.012, 0.015
4.070, 1.343, 0.057, -0.486, 1.410, -0.126, 0.484, 0.151, 0.015, 0.302, 0.129, -0.103, -0.405, -0.221, 0.011, 0.016
4.080, 1.316, 0.008, -0.419, 1.365, -0.077, 0.436, 0.165, -0.033, 0.335, 0.145, -0.058, -0.419, -0.225, 0.010, 0.017
4.090, 1.280, -0.037, -0.353, 1.313, -0.033, 0.388, 0.179, -0.073, 0.360, 0.162, -0.013, -0.429, -0.228, 0.009, 0.017
4.100, 1.238, -0.077, -0.291, 1.258, 0.007, 0.341, 0.193, -0.107, 0.379, 0.179, 0.029, -0.434, -0.229, 0.008, 0.016
4.110, 1.194, -0.110, -0.236, 1.201, 0.044, 0.294, 0.206, -0.137, 0.394, 0.195, 0.065, -0.434, -0.228, 0.007, 0.015
4.120, 1.147, -0.138, -0.186, 1.144, 0.076, 0.250, 0.218, -0.162, 0.404, 0.209, 0.098, -0.432, -0.227, 0.005, 0.014
4.130, 1.100, -0.161, -0.142, 1.088, 0.105, 0.210, 0.227, -0.181, 0.411, 0.221, 0.126, -0.427, -0.225, 0.004, 0.012
4.140, 1.053, -0.179, -0.103, 1.033, 0.129, 0.172, 0.235, -0.197, 0.414, 0.231, 0.151, -0.419, -0.222, 0.003, 0.011
4.150, 1.007, -0.193, -0.069, 0.981, 0.150, 0.138, 0.241, -0.209, 0.414, 0.240, 0.171, -0.410, -0.218, 0.002, 0.009
4.160, 0.960, -0.203, -0.040, 0.930, 0.167, 0.108, 0.245, -0.217, 0.412, 0.246, 0.189, -0.400, -0.213, 0.001, 0.007
4.170, 0.915, -0.210, -0.015, 0.881, 0.182, 0.081, 0.247, -0.223, 0.408, 0.251, 0.203, -0.388, -0.208, -0.000, 0.006
4.180, 0.871, -0.214, 0.006, 0.834, 0.193, 0.056, 0.247, -0.225, 0.402, 0.253, 0.214, -0.376, -0.202, -0.001, 0.004
4.190, 0.828, -0.216, 0.023, 0.789, 0.202, 0.035, 0.246, -0.226, 0.394, 0.254, 0.223, -0.363, -0.196, -0.002, 0.002
4.200, 0.785, -0.216, 0.038, 0.746, 0.209, 0.017, 0.244, -0.224, 0.385, 0.253, 0.229, -0.350, -0.190, -0.002, 0.001
4.210, 0.745, -0.214, 0.049, 0.705, 0.213, 0.001, 0.240, -0.221, 0.374, 0.251, 0.233, -0.336, -0.183, -0.003, -0.001
4.220, 0.705, -0.210, 0.059, 0.666, 0.216, -0.013, 0.235, -0.217, 0.363, 0.247, 0.236, -0.322, -0.177, -0.003, -0.002
4.230, 0.667, -0.205, 0.066, 0.628, 0.216, -0.024, 0.229, -0.211, 0.351, 0.243, 0.236, -0.308, -0.170, -0.003, -0.003
4.240, 0.630, -0.200, 0.071, 0.592, 0.216, -0.034, 0.223, -0.205, 0.338, 0.237, 0.235, -0.294, -0.162, -0.004, -0.004
4.250, 0.594, -0.193, 0.075, 0.557, 0.213, -0.041, 0.215, -0.198, 0.325, 0.230, 0.233, -0.280, -0.155, -0.004, -0.005
4.260, 0.560, -0.186, 0.077, 0.524, 0.210, -0.048, 0.208, -0.190, 0.311, 0.223, 0.229, -0.267, -0.148, -0.004, -0.006
4.270, 0.527, -0.179, 0.078, 0.493, 0.206, -0.053, 0.199, -0.182, 0.297, 0.215, 0.224, -0.253, -0.141, -0.004, -0.007
4.280, 0.495, -0.171, 0.078, 0.462, 0.201, -0.056, 0.191, -0.174, 0.284, 0.207, 0.219, -0.240, -0.134, -0.004, -0.007
4.290, 0.465, -0.163, 0.078, 0.434, 0.195, -0.059, 0.182, -0.165, 0.270, 0.198, 0.212, -0.227, -0.127, -0.004, -0.008
4.300, 0.436, -0.154, 0.076, 0.406, 0.188, -0.060, 0.173, -0.157, 0.256, 0.189, 0.205, -0.214, -0.120, -0.004, -0.008
4.310, 0.408, -0.146, 0.074, 0.380, 0.181, -0.061, 0.164, -0.148, 0.242, 0.180, 0.198, -0.202, -0.113, -0.004, -0.008
4.320, 0.382, -0.138, 0.072, 0.355, 0.174, -0.061, 0.155, -0.139, 0.229, 0.171, 0.190, -0.190, -0.106, -0.004, -0.008
4.330, 0.357, -0.130, 0.069, 0.332, 0.166, -0.060, 0.146, -0.131, 0.216, 0.161, 0.182, -0.178, -0.100, -0.004, -0.008
4.340, 0.333, -0.122, 0.066, 0.309, 0.158, -0.059, 0.137, -0.123, 0.203, 0.152, 0.173, -0.167, -0.094, -0.004, -0.008
4.350, 0.310, -0.115, 0.063, 0.288, 0.150, -0.058, 0.128, -0.115, 0.191, 0.143, 0.165, -0.156, -0.088, -0.004, -0.008
4.360, 0.288, -0.107, 0.059, 0.268, 0.141, -0.056, 0.120, -0.107, 0.179, 0.134, 0.156, -0.146, -0.082, -0.004, -0.008
4.370, 0.268, -0.100, 0.055, 0.248, 0.133, -0.053, 0.112, -0.100, 0.167, 0.125, 0.147, -0.136, -0.076, -0.004, -0.008
4.380, 0.248, -0.093, 0.052, 0.230, 0.125, -0.051, 0.103, -0.092, 0.156, 0.116, 0.139, -0.126, -0.071, -0.004, -0.008
4.390, 0.230, -0.087, 0.048, 0.213, 0.117, -0.048, 0.096, -0.085, 0.145, 0.107, 0.130, -0.117, -0.065, -0.004, -0.007
4.400, 0.212, -0.080, 0.044, 0.197, 0.109, -0.046, 0.088, -0.079, 0.135, 0.099, 0.122, -0.108, -0.061, -0.003, -0.007
4.410, 0.196, -0.074, 0.041, 0.181, 0.101, -0.043, 0.081, -0.072, 0.125, 0.091, 0.113, -0.100, -0.056, -0.003, -0.007
4.420, 0.180, -0.069, 0.037, 0.167, 0.094, -0.040, 0.074, -0.066, 0.116, 0.084, 0.105, -0.092, -0.051, -0.003, -0.006
4.430, 0.166, -0.063, 0.034, 0.153, 0.086, -0.037, 0.067, -0.061, 0.107, 0.076, 0.098, -0.085, -0.047, -0.003, -0.006
4.440, 0.152, -0.058, 0.030, 0.140, 0.079, -0.034, 0.061, -0.055, 0.099, 0.069, 0.090, -0.077, -0.043, -0.003, -0.006
4.450, 0.139, -0.053, 0.027, 0.128, 0.072, -0.032, 0.055, -0.050, 0.091, 0.063, 0.083, -0.071, -0.039, -0.003, -0.005
4.460, 0.127, -0.048, 0.024, 0.117, 0.065, -0.029, 0.049, -0.045, 0.084, 0.056, 0.076, -0.064, -0.036, -0.003, -0.005
4.470, 0.116, -0.044, 0.021, 0.106, 0.059, -0.026, 0.044, -0.040, 0.077, 0.050, 0.069, -0.058, -0.032, -0.003, -0.004
4.480, 0.105, -0.040, 0.018, 0.097, 0.053, -0.024, 0.038, -0.036, 0.070, 0.045, 0.063, -0.053, -0.029, -0.002, -0.004
4.490, 0.095, -0.036, 0.015, 0.087, 0.048, -0.021, 0.034, -0.032, 0.064, 0.039, 0.057, -0.047, -0.026, -0.002, -0.004
