Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2
2.96,0.131,0.02,0.144,-0.039,0.081,0.022,-0.1,-0.041,-0.132,0.052,-0.08,-0.046,0.013,0.04,0.014,0.011,-0.004,0.006,-0.021,0.042,-0.001,-0.023,-0.002,-0.009
2.97,0.118,0.015,0.129,-0.034,0.071,0.017,-0.09,-0.039,-0.119,0.047,-0.073,-0.044,0.011,0.036,0.012,0.008,-0.003,0.005,-0.019,0.037,-0.001,-0.022,-0.001,-0.009
2.98,0.104,0.011,0.114,-0.03,0.06,0.013,-0.08,-0.037,-0.106,0.041,-0.066,-0.042,0.008,0.032,0.01,0.006,-0.003,0.003,-0.018,0.033,-0.001,-0.02,-0.001,-0.008
2.99,0.09,0.006,0.099,-0.026,0.05,0.008,-0.07,-0.034,-0.093,0.035,-0.058,-0.041,0.006,0.027,0.009,0.004,-0.002,0.002,-0.017,0.029,-0.001,-0.019,-0.001,-0.008
3,0.761,0.269,-0.312,0.537,0.356,-0.479,-0.803,-0.316,0.326,-0.552,-0.381,0.466,0.034,0.121,-0.098,0.029,0.035,-0.114,-0.034,0.127,0.139,-0.038,0.041,0.122
3.01,1.738,0.617,-0.789,1.332,0.779,-1.097,-1.832,-0.681,0.841,-1.36,-0.799,1.096,0.051,0.201,-0.135,0.044,0.078,-0.164,-0.046,0.207,0.2,-0.052,0.084,0.171
3.02,1.27,0.286,-0.075,0.88,0.453,-0.414,-1.281,-0.276,0.125,-0.864,-0.352,0.302,0.04,0.208,-0.028,0.034,0.104,-0.063,-0.042,0.212,0.087,-0.047,0.108,0.052
3.03,0.897,0.02,0.478,0.5,0.182,0.141,-0.809,-0.013,-0.395,-0.466,-0.067,-0.268,0.038,0.229,0.021,0.033,0.119,-0.014,-0.047,0.233,0.042,-0.053,0.124,0.007
3.04,1.193,0.089,0.424,0.688,0.271,0.053,-1.109,-0.147,-0.304,-0.653,-0.255,-0.067,0.049,0.27,-0.001,0.043,0.128,-0.033,-0.061,0.275,0.072,-0.068,0.133,0.04
3.05,1.323,0.123,0.453,0.733,0.332,0.028,-1.232,-0.195,-0.316,-0.694,-0.329,-0.025,0.056,0.289,0.007,0.05,0.129,-0.026,-0.069,0.294,0.063,-0.076,0.134,0.03
3.06,1.141,0.041,0.689,0.516,0.269,0.221,-1.034,-0.086,-0.56,-0.475,-0.219,-0.271,0.059,0.291,0.037,0.053,0.122,0.003,-0.073,0.296,0.027,-0.079,0.127,-0.007
3.07,1.064,0.016,0.796,0.394,0.259,0.298,-0.957,-0.061,-0.672,-0.355,-0.21,-0.351,0.064,0.295,0.043,0.058,0.112,0.012,-0.079,0.301,0.015,-0.085,0.117,-0.016
3.08,1.1,0.053,0.776,0.375,0.311,0.25,-1.005,-0.115,-0.651,-0.34,-0.289,-0.279,0.07,0.298,0.037,0.064,0.099,0.01,-0.086,0.304,0.015,-0.092,0.104,-0.013
3.09,1.052,0.064,0.791,0.294,0.334,0.243,-0.968,-0.128,-0.677,-0.264,-0.317,-0.276,0.073,0.292,0.04,0.067,0.084,0.016,-0.089,0.297,0.003,-0.095,0.088,-0.021
3.1,0.948,0.058,0.822,0.178,0.333,0.264,-0.877,-0.115,-0.726,-0.154,-0.312,-0.311,0.074,0.281,0.044,0.07,0.068,0.024,-0.091,0.285,-0.01,-0.096,0.072,-0.031
3.11,0.882,0.072,0.8,0.105,0.347,0.242,-0.827,-0.127,-0.724,-0.087,-0.334,-0.291,0.075,0.269,0.041,0.072,0.053,0.025,-0.092,0.272,-0.016,-0.096,0.056,-0.032
3.12,0.828,0.091,0.75,0.054,0.362,0.201,-0.789,-0.147,-0.696,-0.041,-0.362,-0.249,0.075,0.254,0.036,0.072,0.038,0.024,-0.092,0.256,-0.021,-0.095,0.041,-0.033
3.13,0.748,0.099,0.707,-0.007,0.36,0.177,-0.724,-0.152,-0.677,0.015,-0.369,-0.227,0.073,0.236,0.033,0.071,0.025,0.025,-0.09,0.237,-0.026,-0.092,0.027,-0.035
3.14,0.664,0.103,0.658,-0.061,0.35,0.156,-0.653,-0.151,-0.652,0.064,-0.366,-0.207,0.07,0.216,0.03,0.069,0.014,0.025,-0.087,0.217,-0.031,-0.088,0.014,-0.035
3.15,0.591,0.11,0.592,-0.094,0.339,0.125,-0.591,-0.153,-0.61,0.094,-0.363,-0.176,0.066,0.196,0.025,0.066,0.004,0.024,-0.083,0.196,-0.032,-0.083,0.004,-0.034
3.16,0.521,0.113,0.522,-0.117,0.323,0.095,-0.53,-0.152,-0.56,0.114,-0.354,-0.145,0.061,0.175,0.02,0.062,-0.004,0.022,-0.077,0.174,-0.033,-0.076,-0.005,-0.032
3.17,0.446,0.111,0.455,-0.136,0.297,0.073,-0.461,-0.145,-0.51,0.131,-0.335,-0.12,0.055,0.153,0.017,0.056,-0.01,0.02,-0.071,0.151,-0.033,-0.069,-0.011,-0.03
3.18,0.374,0.105,0.387,-0.146,0.268,0.052,-0.393,-0.135,-0.455,0.14,-0.309,-0.097,0.049,0.13,0.013,0.05,-0.014,0.018,-0.064,0.129,-0.032,-0.062,-0.016,-0.027
3.19,0.309,0.099,0.317,-0.146,0.238,0.031,-0.33,-0.125,-0.393,0.139,-0.281,-0.073,0.042,0.109,0.009,0.044,-0.017,0.015,-0.056,0.107,-0.029,-0.054,-0.019,-0.024
3.2,0.246,0.09,0.249,-0.139,0.204,0.013,-0.267,-0.112,-0.331,0.133,-0.248,-0.052,0.034,0.087,0.006,0.036,-0.019,0.012,-0.048,0.085,-0.026,-0.046,-0.02,-0.02
3.21,0.186,0.078,0.186,-0.129,0.168,-0.002,-0.205,-0.097,-0.268,0.123,-0.211,-0.034,0.027,0.066,0.004,0.029,-0.019,0.009,-0.039,0.065,-0.022,-0.038,-0.021,-0.017
3.22,0.131,0.065,0.125,-0.114,0.132,-0.014,-0.147,-0.081,-0.205,0.109,-0.173,-0.018,0.02,0.047,0.001,0.021,-0.019,0.006,-0.031,0.045,-0.018,-0.029,-0.02,-0.013
3.23,0.08,0.051,0.069,-0.095,0.096,-0.026,-0.092,-0.066,-0.142,0.091,-0.134,-0.003,0.013,0.028,-0.001,0.014,-0.018,0.003,-0.023,0.027,-0.014,-0.022,-0.018,-0.009
3.24,0.033,0.037,0.017,-0.075,0.061,-0.035,-0.04,-0.05,-0.082,0.072,-0.094,0.01,0.006,0.01,-0.002,0.006,-0.016,0.001,-0.015,0.01,-0.009,-0.014,-0.016,-0.006
3.25,-0.01,0.023,-0.03,-0.054,0.028,-0.042,0.008,-0.034,-0.025,0.053,-0.056,0.02,-0.001,-0.006,-0.004,-0.001,-0.014,-0.002,-0.007,-0.006,-0.005,-0.007,-0.014,-0.002
3.26,-0.049,0.009,-0.072,-0.033,-0.003,-0.049,0.051,-0.019,0.028,0.034,-0.02,0.03,-0.007,-0.02,-0.005,-0.007,-0.011,-0.004,0,-0.02,0,0,-0.011,0.001
3.27,-0.083,-0.004,-0.11,-0.012,-0.032,-0.054,0.089,-0.005,0.077,0.014,0.014,0.038,-0.012,-0.034,-0.006,-0.013,-0.009,-0.006,0.007,-0.033,0.004,0.006,-0.009,0.004
3.28,-0.114,-0.016,-0.143,0.007,-0.058,-0.058,0.123,0.008,0.121,-0.004,0.045,0.045,-0.017,-0.045,-0.007,-0.018,-0.007,-0.008,0.013,-0.044,0.007,0.012,-0.006,0.006
3.29,-0.14,-0.027,-0.171,0.024,-0.081,-0.061,0.151,0.02,0.16,-0.02,0.073,0.051,-0.021,-0.055,-0.008,-0.022,-0.005,-0.01,0.018,-0.054,0.01,0.017,-0.004,0.009
3.3,-0.163,-0.036,-0.195,0.039,-0.1,-0.063,0.175,0.03,0.193,-0.035,0.097,0.055,-0.025,-0.063,-0.009,-0.026,-0.003,-0.011,0.022,-0.062,0.013,0.021,-0.001,0.011
3.31,-0.181,-0.044,-0.215,0.052,-0.117,-0.065,0.195,0.038,0.22,-0.047,0.117,0.059,-0.028,-0.07,-0.01,-0.029,-0.001,-0.013,0.026,-0.069,0.015,0.024,0,0.012
3.32,-0.196,-0.05,-0.23,0.062,-0.13,-0.065,0.209,0.046,0.241,-0.058,0.133,0.062,-0.03,-0.075,-0.011,-0.031,0.001,-0.013,0.029,-0.074,0.016,0.027,0.002,0.014
3.33,-0.206,-0.055,-0.241,0.071,-0.14,-0.065,0.219,0.051,0.256,-0.066,0.145,0.064,-0.031,-0.078,-0.011,-0.033,0.002,-0.014,0.031,-0.077,0.017,0.03,0.003,0.015
3.34,-0.213,-0.057,-0.248,0.076,-0.146,-0.064,0.225,0.056,0.266,-0.072,0.154,0.064,-0.032,-0.081,-0.012,-0.033,0.003,-0.014,0.033,-0.079,0.018,0.031,0.004,0.015
3.35,-0.217,-0.059,-0.251,0.08,-0.15,-0.063,0.227,0.059,0.27,-0.076,0.158,0.065,-0.032,-0.081,-0.012,-0.033,0.004,-0.015,0.033,-0.08,0.018,0.032,0.005,0.016
3.36,-0.217,-0.059,-0.251,0.081,-0.151,-0.061,0.226,0.06,0.27,-0.078,0.16,0.065,-0.032,-0.081,-0.012,-0.033,0.004,-0.014,0.034,-0.08,0.018,0.033,0.005,0.016
3.37,-0.215,-0.058,-0.247,0.081,-0.15,-0.058,0.221,0.061,0.265,-0.078,0.159,0.063,-0.031,-0.079,-0.012,-0.032,0.005,-0.014,0.033,-0.078,0.017,0.033,0.005,0.015
3.38,-0.209,-0.055,-0.241,0.079,-0.145,-0.055,0.213,0.06,0.256,-0.077,0.154,0.062,-0.03,-0.076,-0.012,-0.031,0.005,-0.013,0.033,-0.076,0.016,0.032,0.005,0.015
3.39,-0.201,-0.052,-0.231,0.075,-0.14,-0.052,0.204,0.059,0.243,-0.074,0.148,0.06,-0.028,-0.073,-0.012,-0.029,0.005,-0.013,0.032,-0.072,0.015,0.031,0.005,0.014
3.4,-0.19,-0.048,-0.219,0.071,-0.132,-0.048,0.191,0.057,0.228,-0.07,0.14,0.057,-0.026,-0.068,-0.012,-0.027,0.004,-0.012,0.03,-0.068,0.014,0.03,0.005,0.014
3.41,-0.177,-0.043,-0.205,0.066,-0.122,-0.044,0.176,0.054,0.212,-0.066,0.13,0.054,-0.024,-0.063,-0.011,-0.024,0.004,-0.011,0.028,-0.063,0.012,0.028,0.004,0.013
3.42,-0.162,-0.038,-0.189,0.06,-0.111,-0.039,0.161,0.05,0.192,-0.06,0.119,0.05,-0.021,-0.057,-0.01,-0.021,0.004,-0.01,0.026,-0.057,0.011,0.026,0.004,0.012
3.43,-0.147,-0.033,-0.171,0.053,-0.1,-0.034,0.145,0.046,0.171,-0.053,0.107,0.046,-0.019,-0.051,-0.009,-0.019,0.003,-0.008,0.024,-0.051,0.01,0.024,0.003,0.011
3.44,-0.13,-0.028,-0.152,0.046,-0.088,-0.029,0.127,0.042,0.15,-0.047,0.094,0.042,-0.016,-0.045,-0.009,-0.016,0.003,-0.007,0.021,-0.045,0.008,0.021,0.003,0.01
3.45,-0.112,-0.022,-0.132,0.039,-0.075,-0.024,0.109,0.037,0.128,-0.04,0.081,0.038,-0.013,-0.039,-0.007,-0.013,0.002,-0.006,0.018,-0.039,0.007,0.019,0.002,0.008
3.46,-0.094,-0.017,-0.111,0.032,-0.062,-0.019,0.091,0.033,0.106,-0.033,0.068,0.033,-0.01,-0.032,-0.006,-0.01,0.002,-0.005,0.016,-0.032,0.006,0.016,0.002,0.007
3.47,-0.076,-0.012,-0.09,0.026,-0.049,-0.014,0.073,0.028,0.084,-0.026,0.055,0.028,-0.008,-0.025,-0.005,-0.008,0.001,-0.003,0.013,-0.026,0.004,0.013,0.001,0.006
3.48,-0.058,-0.007,-0.07,0.019,-0.037,-0.009,0.056,0.023,0.063,-0.02,0.042,0.024,-0.005,-0.019,-0.004,-0.005,0.001,-0.002,0.01,-0.019,0.003,0.011,0.001,0.005
3.49,-0.041,-0.002,-0.049,0.013,-0.024,-0.004,0.039,0.018,0.043,-0.014,0.03,0.019,-0.002,-0.013,-0.003,-0.002,0.001,-0.001,0.008,-0.013,0.002,0.008,0,0.004
3.5,0.729,0.299,-0.476,0.621,0.328,-0.533,-0.732,-0.286,0.476,-0.618,-0.324,0.552,0.025,0.096,-0.132,0.025,0.042,-0.132,-0.019,0.095,0.135,-0.019,0.041,0.135
3.51,1.821,0.684,-0.992,1.485,0.788,-1.197,-1.801,-0.682,1.021,-1.457,-0.785,1.23,0.043,0.186,-0.184,0.042,0.088,-0.186,-0.037,0.18,0.187,-0.037,0.082,0.185
3.52,1.254,0.295,-0.218,0.958,0.387,-0.404,-1.216,-0.284,0.244,-0.926,-0.372,0.423,0.034,0.192,-0.067,0.034,0.111,-0.068,-0.03,0.189,0.066,-0.03,0.108,0.065
3.53,0.838,0.02,0.355,0.548,0.109,0.173,-0.814,0.001,-0.353,-0.533,-0.089,-0.168,0.038,0.218,-0.02,0.038,0.127,-0.02,-0.034,0.217,0.017,-0.033,0.126,0.017
3.54,1.182,0.13,0.288,0.759,0.26,0.022,-1.149,-0.123,-0.265,-0.736,-0.255,0.006,0.052,0.267,-0.05,0.052,0.138,-0.048,-0.049,0.264,0.043,-0.049,0.135,0.045
3.55,1.321,0.167,0.338,0.798,0.332,0.001,-1.285,-0.17,-0.293,-0.773,-0.33,0.036,0.06,0.29,-0.041,0.061,0.138,-0.037,-0.059,0.287,0.03,-0.058,0.135,0.034
3.56,1.114,0.065,0.607,0.553,0.245,0.236,-1.099,-0.066,-0.56,-0.545,-0.238,-0.207,0.064,0.294,-0.008,0.065,0.131,-0.002,-0.063,0.292,-0.007,-0.061,0.129,-0.001
3.57,1.037,0.042,0.73,0.422,0.242,0.317,-1.041,-0.044,-0.678,-0.426,-0.233,-0.29,0.071,0.301,-0.001,0.073,0.12,0.007,-0.07,0.3,-0.019,-0.067,0.119,-0.011
3.58,1.085,0.09,0.721,0.401,0.315,0.255,-1.099,-0.094,-0.659,-0.411,-0.304,-0.23,0.078,0.307,-0.006,0.081,0.108,0.004,-0.077,0.304,-0.02,-0.074,0.105,-0.009
3.59,1.035,0.102,0.752,0.312,0.342,0.254,-1.067,-0.106,-0.688,-0.33,-0.33,-0.232,0.082,0.302,-0.001,0.086,0.092,0.013,-0.081,0.299,-0.031,-0.076,0.089,-0.018
3.6,0.927,0.093,0.796,0.186,0.339,0.286,-0.981,-0.096,-0.738,-0.217,-0.329,-0.264,0.084,0.291,0.006,0.089,0.076,0.022,-0.083,0.288,-0.043,-0.077,0.073,-0.026
3.61,0.861,0.108,0.781,0.108,0.357,0.264,-0.933,-0.107,-0.733,-0.147,-0.348,-0.244,0.086,0.279,0.004,0.092,0.06,0.024,-0.084,0.275,-0.047,-0.077,0.056,-0.028
3.62,0.807,0.131,0.736,0.054,0.377,0.223,-0.891,-0.124,-0.702,-0.098,-0.37,-0.204,0.086,0.263,0.002,0.093,0.045,0.024,-0.083,0.258,-0.049,-0.075,0.04,-0.027
3.63,0.726,0.14,0.695,-0.01,0.376,0.201,-0.822,-0.127,-0.678,-0.038,-0.373,-0.181,0.084,0.244,0.002,0.093,0.031,0.026,-0.08,0.238,-0.052,-0.072,0.026,-0.028
3.64,0.64,0.145,0.646,-0.066,0.365,0.181,-0.744,-0.124,-0.648,0.014,-0.366,-0.159,0.081,0.222,0.001,0.09,0.019,0.027,-0.076,0.216,-0.053,-0.067,0.013,-0.028
3.65,0.565,0.152,0.579,-0.1,0.354,0.151,-0.673,-0.123,-0.599,0.048,-0.358,-0.126,0.078,0.2,-0.001,0.087,0.009,0.026,-0.07,0.193,-0.052,-0.061,0.002,-0.025
3.66,0.492,0.156,0.506,-0.124,0.337,0.122,-0.599,-0.119,-0.543,0.073,-0.342,-0.093,0.073,0.176,-0.002,0.082,0,0.024,-0.063,0.169,-0.049,-0.054,-0.006,-0.022
3.67,0.416,0.154,0.434,-0.141,0.31,0.099,-0.518,-0.109,-0.486,0.092,-0.317,-0.065,0.067,0.151,-0.003,0.076,-0.007,0.023,-0.055,0.145,-0.046,-0.046,-0.013,-0.019
3.68,0.343,0.149,0.36,-0.148,0.279,0.078,-0.437,-0.096,-0.424,0.104,-0.286,-0.039,0.06,0.127,-0.004,0.069,-0.011,0.021,-0.047,0.121,-0.041,-0.038,-0.017,-0.016
3.69,0.276,0.142,0.285,-0.145,0.246,0.058,-0.359,-0.082,-0.356,0.106,-0.251,-0.013,0.053,0.102,-0.004,0.061,-0.015,0.019,-0.038,0.097,-0.035,-0.03,-0.02,-0.012
3.7,0.212,0.132,0.213,-0.136,0.21,0.04,-0.281,-0.066,-0.288,0.103,-0.212,0.009,0.046,0.078,-0.005,0.052,-0.017,0.016,-0.028,0.074,-0.029,-0.022,-0.021,-0.008
3.71,0.151,0.119,0.146,-0.122,0.172,0.025,-0.205,-0.049,-0.219,0.096,-0.17,0.029,0.038,0.056,-0.004,0.043,-0.018,0.014,-0.019,0.052,-0.022,-0.014,-0.021,-0.004
3.72,0.095,0.104,0.082,-0.103,0.134,0.012,-0.133,-0.031,-0.151,0.085,-0.127,0.046,0.031,0.034,-0.004,0.034,-0.018,0.011,-0.009,0.031,-0.015,-0.006,-0.02,0
3.73,0.044,0.088,0.023,-0.082,0.096,0.001,-0.066,-0.014,-0.084,0.071,-0.084,0.061,0.023,0.014,-0.003,0.025,-0.017,0.008,0,0.012,-0.008,0.002,-0.018,0.004
3.74,-0.002,0.072,-0.031,-0.058,0.06,-0.009,-0.003,0.003,-0.021,0.055,-0.042,0.073,0.016,-0.005,-0.003,0.017,-0.015,0.006,0.008,-0.006,-0.001,0.009,-0.016,0.007
3.75,-0.044,0.055,-0.078,-0.035,0.025,-0.017,0.054,0.019,0.038,0.038,-0.002,0.082,0.009,-0.022,-0.002,0.008,-0.013,0.003,0.016,-0.021,0.006,0.015,-0.013,0.011
3.76,-0.081,0.039,-0.12,-0.012,-0.007,-0.023,0.104,0.033,0.092,0.021,0.036,0.09,0.002,-0.037,-0.001,0.001,-0.011,0.001,0.022,-0.036,0.011,0.021,-0.01,0.013
3.77,-0.113,0.023,-0.157,0.01,-0.037,-0.029,0.148,0.045,0.14,0.004,0.069,0.095,-0.004,-0.05,-0.001,-0.006,-0.009,-0.002,0.028,-0.048,0.017,0.025,-0.007,0.016
3.78,-0.141,0.009,-0.188,0.03,-0.063,-0.034,0.185,0.056,0.182,-0.011,0.099,0.098,-0.009,-0.061,0,-0.013,-0.007,-0.004,0.033,-0.058,0.021,0.03,-0.004,0.018
3.79,-0.164,-0.005,-0.213,0.048,-0.086,-0.038,0.216,0.065,0.217,-0.025,0.124,0.1,-0.014,-0.07,0,-0.018,-0.005,-0.005,0.037,-0.067,0.024,0.033,-0.002,0.019
3.8,-0.182,-0.017,-0.234,0.063,-0.106,-0.041,0.24,0.072,0.245,-0.037,0.145,0.1,-0.018,-0.077,0,-0.023,-0.003,-0.007,0.04,-0.074,0.027,0.035,0.001,0.02
3.81,-0.196,-0.027,-0.249,0.076,-0.122,-0.044,0.257,0.077,0.266,-0.048,0.161,0.099,-0.021,-0.083,0,-0.026,-0.001,-0.008,0.042,-0.079,0.029,0.037,0.003,0.021
3.82,-0.206,-0.035,-0.259,0.085,-0.134,-0.046,0.269,0.08,0.28,-0.056,0.172,0.095,-0.024,-0.086,-0.001,-0.029,0.001,-0.01,0.043,-0.082,0.03,0.038,0.004,0.021
3.83,-0.212,-0.042,-0.265,0.091,-0.143,-0.047,0.274,0.081,0.288,-0.062,0.179,0.092,-0.026,-0.088,-0.001,-0.032,0.002,-0.01,0.043,-0.084,0.03,0.038,0.005,0.02
3.84,-0.214,-0.047,-0.266,0.095,-0.148,-0.048,0.275,0.08,0.289,-0.066,0.181,0.087,-0.028,-0.088,-0.001,-0.033,0.003,-0.011,0.043,-0.084,0.03,0.037,0.006,0.02
3.85,-0.212,-0.051,-0.264,0.096,-0.151,-0.049,0.27,0.078,0.285,-0.068,0.18,0.081,-0.028,-0.086,-0.002,-0.034,0.003,-0.012,0.041,-0.083,0.028,0.036,0.007,0.019
3.86,-0.207,-0.053,-0.257,0.095,-0.15,-0.049,0.262,0.074,0.276,-0.068,0.174,0.074,-0.029,-0.084,-0.002,-0.034,0.004,-0.012,0.039,-0.081,0.027,0.034,0.007,0.018
