Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2
8.47,-0.002,0.023,0.029,-0.013,0.013,0.026,-0.001,-0.024,-0.029,0.01,-0.014,-0.024,0.001,0.008,-0.001,0.001,0.007,-0.002,0,0.008,0.002,0,0.007,0.001
8.48,0,0.019,0.026,-0.01,0.014,0.024,-0.004,-0.021,-0.025,0.007,-0.015,-0.023,0.001,0.007,-0.001,0.001,0.007,-0.002,0,0.007,0.002,0,0.007,0.001
8.49,0.002,0.015,0.024,-0.007,0.016,0.023,-0.007,-0.018,-0.022,0.004,-0.017,-0.022,0,0.007,-0.001,0,0.007,-0.002,0,0.007,0.002,0,0.007,0.001
8.5,0.099,0.434,-0.211,-0.159,0.263,-0.147,-0.027,-0.201,0.011,0.131,-0.238,0.126,0.019,0.012,-0.069,0.019,-0.007,-0.047,0.004,0.012,0.002,0.004,-0.007,0.024
8.51,0.243,1.152,-0.602,-0.42,0.639,-0.411,-0.033,-0.465,0.019,0.344,-0.573,0.359,0.042,0.024,-0.134,0.042,-0.02,-0.085,0.008,0.023,-0.012,0.008,-0.02,0.037
8.52,0.216,1.349,-0.675,-0.496,0.576,-0.394,0.08,-0.334,-0.173,0.377,-0.496,0.339,0.06,0.04,-0.155,0.06,-0.022,-0.087,0.013,0.039,-0.045,0.013,-0.023,0.023
8.53,0.137,1.355,-0.636,-0.505,0.39,-0.294,0.205,-0.116,-0.392,0.35,-0.317,0.248,0.074,0.054,-0.162,0.075,-0.021,-0.081,0.017,0.053,-0.073,0.017,-0.022,0.008
8.54,0.083,1.375,-0.606,-0.522,0.276,-0.224,0.275,0.005,-0.528,0.338,-0.225,0.199,0.085,0.065,-0.167,0.086,-0.019,-0.078,0.021,0.064,-0.088,0.022,-0.02,0
8.55,0.048,1.398,-0.581,-0.542,0.216,-0.177,0.306,0.055,-0.601,0.335,-0.194,0.181,0.092,0.073,-0.169,0.093,-0.017,-0.076,0.024,0.071,-0.094,0.025,-0.018,-0.002
8.56,0.019,1.392,-0.54,-0.549,0.166,-0.13,0.317,0.083,-0.645,0.326,-0.178,0.165,0.096,0.079,-0.166,0.098,-0.013,-0.073,0.026,0.077,-0.096,0.028,-0.015,-0.002
8.57,-0.008,1.355,-0.487,-0.543,0.12,-0.079,0.318,0.103,-0.672,0.312,-0.165,0.145,0.098,0.083,-0.16,0.1,-0.008,-0.068,0.028,0.081,-0.094,0.03,-0.01,-0.002
8.58,-0.029,1.301,-0.427,-0.528,0.083,-0.03,0.309,0.11,-0.681,0.296,-0.16,0.125,0.097,0.086,-0.152,0.099,-0.003,-0.063,0.03,0.084,-0.09,0.032,-0.005,-0.001
8.59,-0.043,1.236,-0.366,-0.508,0.057,0.014,0.292,0.107,-0.678,0.278,-0.161,0.105,0.095,0.089,-0.143,0.097,0.003,-0.058,0.03,0.086,-0.085,0.033,0.001,0
8.6,-0.051,1.165,-0.305,-0.482,0.039,0.055,0.271,0.098,-0.666,0.255,-0.153,0.074,0.091,0.09,-0.134,0.094,0.009,-0.054,0.03,0.088,-0.078,0.033,0.006,0.002
8.61,-0.055,1.091,-0.247,-0.453,0.031,0.091,0.244,0.08,-0.644,0.238,-0.163,0.054,0.087,0.09,-0.124,0.09,0.015,-0.049,0.03,0.088,-0.071,0.033,0.012,0.005
8.62,-0.054,1.014,-0.19,-0.422,0.028,0.122,0.217,0.06,-0.618,0.221,-0.174,0.035,0.081,0.09,-0.115,0.084,0.021,-0.045,0.03,0.088,-0.063,0.033,0.019,0.007
8.63,-0.052,0.936,-0.136,-0.391,0.03,0.15,0.188,0.037,-0.588,0.207,-0.195,0.023,0.076,0.09,-0.105,0.078,0.027,-0.041,0.029,0.088,-0.055,0.032,0.024,0.009
8.64,-0.048,0.857,-0.084,-0.357,0.033,0.175,0.162,0.019,-0.561,0.189,-0.2,-0.001,0.069,0.089,-0.096,0.072,0.033,-0.038,0.028,0.087,-0.048,0.03,0.03,0.01
8.65,-0.041,0.782,-0.037,-0.324,0.04,0.196,0.136,0,-0.533,0.172,-0.205,-0.025,0.063,0.089,-0.087,0.066,0.038,-0.035,0.026,0.086,-0.041,0.029,0.036,0.011
8.66,-0.033,0.711,0.006,-0.293,0.051,0.213,0.111,-0.02,-0.504,0.156,-0.211,-0.047,0.057,0.087,-0.079,0.059,0.043,-0.032,0.025,0.085,-0.034,0.027,0.041,0.012
8.67,-0.024,0.645,0.044,-0.263,0.063,0.227,0.088,-0.04,-0.475,0.141,-0.215,-0.069,0.051,0.086,-0.072,0.053,0.048,-0.03,0.023,0.084,-0.028,0.025,0.046,0.013
8.68,-0.014,0.583,0.079,-0.234,0.076,0.238,0.066,-0.057,-0.448,0.127,-0.219,-0.089,0.045,0.085,-0.065,0.047,0.052,-0.028,0.022,0.083,-0.023,0.023,0.05,0.014
8.69,-0.005,0.525,0.11,-0.208,0.088,0.247,0.047,-0.074,-0.422,0.114,-0.22,-0.109,0.039,0.084,-0.058,0.041,0.056,-0.026,0.02,0.082,-0.018,0.022,0.054,0.014
8.7,0.004,0.472,0.137,-0.183,0.101,0.254,0.03,-0.089,-0.398,0.102,-0.221,-0.127,0.034,0.082,-0.053,0.036,0.059,-0.025,0.018,0.08,-0.013,0.02,0.057,0.014
8.71,0.013,0.424,0.161,-0.161,0.113,0.259,0.014,-0.102,-0.376,0.091,-0.221,-0.143,0.029,0.081,-0.048,0.03,0.062,-0.024,0.017,0.079,-0.009,0.018,0.06,0.014
8.72,0.021,0.38,0.181,-0.141,0.124,0.262,0.001,-0.114,-0.355,0.082,-0.219,-0.158,0.025,0.079,-0.043,0.026,0.064,-0.023,0.015,0.078,-0.006,0.016,0.063,0.014
8.73,0.028,0.341,0.199,-0.124,0.135,0.263,-0.011,-0.124,-0.335,0.072,-0.217,-0.171,0.021,0.078,-0.039,0.022,0.066,-0.022,0.014,0.076,-0.003,0.014,0.065,0.014
8.74,0.034,0.306,0.214,-0.108,0.144,0.263,-0.021,-0.132,-0.318,0.064,-0.213,-0.183,0.017,0.076,-0.036,0.018,0.068,-0.022,0.012,0.075,0,0.013,0.066,0.013
8.75,0.04,0.275,0.225,-0.095,0.152,0.262,-0.029,-0.14,-0.301,0.057,-0.21,-0.193,0.014,0.075,-0.032,0.015,0.069,-0.021,0.011,0.073,0.002,0.011,0.067,0.013
8.76,0.044,0.248,0.235,-0.083,0.158,0.26,-0.036,-0.145,-0.286,0.05,-0.205,-0.201,0.011,0.073,-0.03,0.012,0.07,-0.021,0.01,0.072,0.004,0.01,0.068,0.012
8.77,0.048,0.224,0.242,-0.074,0.164,0.258,-0.041,-0.15,-0.273,0.045,-0.2,-0.208,0.009,0.072,-0.027,0.009,0.07,-0.021,0.009,0.07,0.005,0.009,0.069,0.012
8.78,0.051,0.203,0.247,-0.065,0.168,0.254,-0.045,-0.153,-0.26,0.039,-0.195,-0.213,0.007,0.07,-0.025,0.007,0.07,-0.021,0.008,0.069,0.006,0.008,0.069,0.011
8.79,0.053,0.185,0.251,-0.059,0.171,0.249,-0.048,-0.155,-0.249,0.035,-0.189,-0.216,0.005,0.069,-0.024,0.005,0.07,-0.021,0.007,0.067,0.007,0.007,0.068,0.01
8.8,0.055,0.17,0.252,-0.053,0.173,0.245,-0.051,-0.156,-0.238,0.031,-0.183,-0.218,0.003,0.067,-0.022,0.003,0.069,-0.021,0.006,0.066,0.008,0.006,0.068,0.009
8.81,0.056,0.157,0.252,-0.049,0.174,0.239,-0.052,-0.156,-0.229,0.027,-0.177,-0.219,0.002,0.066,-0.021,0.002,0.068,-0.02,0.005,0.064,0.008,0.005,0.067,0.009
8.82,0.056,0.145,0.251,-0.045,0.174,0.233,-0.053,-0.155,-0.22,0.024,-0.171,-0.219,0.001,0.064,-0.02,0.001,0.067,-0.02,0.005,0.063,0.008,0.005,0.066,0.008
8.83,0.056,0.135,0.248,-0.043,0.173,0.227,-0.053,-0.154,-0.212,0.021,-0.164,-0.217,0.001,0.062,-0.019,0.001,0.066,-0.02,0.004,0.061,0.008,0.004,0.065,0.007
8.84,0.055,0.127,0.244,-0.041,0.171,0.221,-0.053,-0.152,-0.204,0.019,-0.158,-0.215,0,0.061,-0.018,0,0.064,-0.02,0.004,0.059,0.008,0.004,0.063,0.006
8.85,0.054,0.12,0.24,-0.039,0.168,0.214,-0.052,-0.149,-0.196,0.016,-0.152,-0.211,0,0.059,-0.017,0,0.063,-0.02,0.003,0.058,0.008,0.003,0.061,0.006
8.86,0.052,0.114,0.234,-0.039,0.165,0.207,-0.051,-0.145,-0.189,0.015,-0.146,-0.207,0,0.057,-0.017,-0.001,0.061,-0.02,0.003,0.056,0.008,0.003,0.06,0.005
8.87,0.051,0.109,0.228,-0.038,0.161,0.2,-0.049,-0.142,-0.183,0.013,-0.139,-0.202,-0.001,0.055,-0.016,-0.001,0.059,-0.02,0.003,0.054,0.008,0.003,0.058,0.004
8.88,0.048,0.105,0.222,-0.038,0.156,0.193,-0.048,-0.138,-0.176,0.012,-0.134,-0.196,-0.001,0.053,-0.016,-0.001,0.057,-0.019,0.003,0.052,0.007,0.003,0.056,0.004
8.89,0.046,0.101,0.214,-0.038,0.151,0.185,-0.046,-0.133,-0.17,0.01,-0.128,-0.19,0,0.052,-0.015,-0.001,0.055,-0.019,0.003,0.051,0.007,0.002,0.054,0.003
8.9,0.044,0.098,0.206,-0.037,0.146,0.178,-0.043,-0.128,-0.164,0.008,-0.119,-0.187,0,0.05,-0.015,-0.001,0.053,-0.019,0.003,0.049,0.006,0.002,0.052,0.003
8.91,0.042,0.095,0.198,-0.037,0.14,0.171,-0.041,-0.124,-0.158,0.007,-0.113,-0.179,0,0.048,-0.015,0,0.051,-0.018,0.003,0.047,0.006,0.002,0.05,0.003
8.92,0.039,0.094,0.19,-0.038,0.135,0.163,-0.041,-0.12,-0.151,0.008,-0.112,-0.168,0,0.046,-0.014,0,0.048,-0.018,0.003,0.045,0.006,0.002,0.047,0.002
8.93,0.037,0.091,0.181,-0.038,0.129,0.156,-0.038,-0.115,-0.145,0.007,-0.107,-0.16,0,0.044,-0.014,0,0.046,-0.017,0.003,0.043,0.005,0.002,0.045,0.002
8.94,0.034,0.087,0.173,-0.038,0.122,0.149,-0.036,-0.108,-0.14,0.006,-0.1,-0.153,0.001,0.042,-0.013,0.001,0.044,-0.017,0.002,0.041,0.005,0.002,0.043,0.002
8.95,0.031,0.084,0.165,-0.038,0.115,0.142,-0.034,-0.103,-0.134,0.006,-0.094,-0.146,0.001,0.04,-0.013,0.001,0.042,-0.016,0.002,0.039,0.004,0.002,0.041,0.001
8.96,0.029,0.082,0.156,-0.038,0.109,0.135,-0.032,-0.098,-0.128,0.005,-0.089,-0.138,0.001,0.038,-0.012,0.001,0.039,-0.015,0.002,0.037,0.004,0.002,0.038,0.001
8.97,0.026,0.08,0.148,-0.038,0.103,0.127,-0.03,-0.093,-0.122,0.005,-0.084,-0.13,0.002,0.036,-0.012,0.001,0.037,-0.015,0.002,0.035,0.004,0.002,0.036,0.001
8.98,0.024,0.077,0.139,-0.037,0.097,0.12,-0.028,-0.088,-0.116,0.004,-0.08,-0.122,0.002,0.034,-0.012,0.002,0.035,-0.014,0.002,0.034,0.003,0.002,0.034,0.001
8.99,0.021,0.074,0.13,-0.037,0.09,0.113,-0.026,-0.083,-0.11,0.004,-0.075,-0.114,0.002,0.032,-0.011,0.002,0.033,-0.014,0.002,0.032,0.003,0.002,0.032,0
9,0.019,0.072,0.122,-0.036,0.084,0.106,-0.024,-0.078,-0.104,0.004,-0.07,-0.107,0.002,0.031,-0.011,0.002,0.03,-0.013,0.002,0.03,0.003,0.002,0.03,0
9.01,0.017,0.069,0.114,-0.035,0.078,0.099,-0.023,-0.073,-0.098,0.003,-0.066,-0.099,0.002,0.029,-0.01,0.002,0.028,-0.012,0.002,0.028,0.002,0.002,0.028,0
9.02,0.015,0.066,0.106,-0.034,0.073,0.092,-0.021,-0.068,-0.092,0.003,-0.061,-0.091,0.002,0.027,-0.01,0.002,0.026,-0.012,0.002,0.026,0.002,0.002,0.026,0
9.03,0.013,0.063,0.098,-0.033,0.067,0.086,-0.019,-0.063,-0.086,0.001,-0.054,-0.087,0.003,0.025,-0.009,0.002,0.024,-0.011,0.002,0.024,0.002,0.002,0.024,0
9.04,0.012,0.06,0.09,-0.032,0.061,0.079,-0.017,-0.059,-0.08,0.001,-0.05,-0.08,0.003,0.023,-0.009,0.003,0.022,-0.01,0.002,0.022,0.002,0.002,0.022,0
9.05,0.01,0.057,0.082,-0.031,0.057,0.073,-0.017,-0.055,-0.073,0.002,-0.047,-0.072,0.003,0.021,-0.008,0.003,0.02,-0.009,0.002,0.021,0.002,0.002,0.02,0
9.06,0.009,0.054,0.075,-0.029,0.051,0.067,-0.015,-0.051,-0.067,0.002,-0.044,-0.064,0.003,0.02,-0.007,0.003,0.019,-0.009,0.002,0.019,0.001,0.002,0.018,0
9.07,0.007,0.051,0.068,-0.028,0.046,0.061,-0.014,-0.047,-0.061,0.001,-0.04,-0.058,0.003,0.018,-0.007,0.003,0.017,-0.008,0.002,0.017,0.001,0.002,0.016,0
9.08,0.005,0.047,0.061,-0.027,0.041,0.055,-0.014,-0.043,-0.055,0.003,-0.04,-0.048,0.003,0.016,-0.006,0.003,0.015,-0.007,0.002,0.016,0.001,0.002,0.015,0
9.09,0.004,0.043,0.055,-0.025,0.036,0.05,-0.012,-0.038,-0.051,0.002,-0.035,-0.043,0.003,0.015,-0.006,0.003,0.013,-0.006,0.002,0.014,0.001,0.002,0.013,0
9.1,0.002,0.039,0.048,-0.023,0.031,0.044,-0.011,-0.034,-0.046,0.002,-0.031,-0.038,0.003,0.013,-0.005,0.003,0.012,-0.006,0.002,0.013,0.001,0.002,0.011,0
9.11,0.001,0.035,0.042,-0.022,0.027,0.039,-0.01,-0.03,-0.04,0.001,-0.027,-0.033,0.003,0.011,-0.004,0.003,0.01,-0.005,0.002,0.011,0.001,0.002,0.01,0
9.12,0,0.032,0.036,-0.02,0.024,0.033,-0.009,-0.027,-0.035,0.001,-0.024,-0.028,0.002,0.01,-0.004,0.002,0.009,-0.005,0.002,0.01,0.001,0.002,0.008,0
9.13,0,0.029,0.031,-0.019,0.02,0.028,-0.008,-0.023,-0.03,0.001,-0.021,-0.023,0.002,0.008,-0.003,0.002,0.007,-0.004,0.001,0.008,0.001,0.002,0.007,0
9.14,-0.001,0.025,0.025,-0.017,0.016,0.023,-0.007,-0.02,-0.025,0.001,-0.018,-0.018,0.002,0.007,-0.003,0.002,0.006,-0.003,0.001,0.007,0.001,0.001,0.006,0
9.15,-0.002,0.022,0.02,-0.015,0.013,0.019,-0.006,-0.017,-0.02,0.001,-0.015,-0.014,0.002,0.006,-0.002,0.002,0.005,-0.003,0.001,0.006,0.001,0.001,0.004,0
9.16,-0.003,0.019,0.015,-0.014,0.01,0.014,-0.005,-0.014,-0.015,0.001,-0.012,-0.009,0.002,0.004,-0.002,0.002,0.003,-0.002,0.001,0.004,0,0.001,0.003,0
9.17,-0.003,0.015,0.011,-0.012,0.007,0.01,-0.005,-0.012,-0.011,0,-0.009,-0.006,0.002,0.003,-0.001,0.002,0.002,-0.002,0.001,0.003,0,0.001,0.002,0
9.18,-0.004,0.012,0.006,-0.01,0.004,0.006,-0.004,-0.009,-0.007,0,-0.007,-0.002,0.002,0.002,-0.001,0.002,0.001,-0.001,0.001,0.002,0,0.001,0.001,0
9.19,-0.004,0.009,0.002,-0.009,0.002,0.002,-0.003,-0.007,-0.002,0,-0.004,0.002,0.001,0.001,0,0.001,0,-0.001,0.001,0.001,0,0.001,0,0
9.2,-0.005,0.006,-0.002,-0.007,0,-0.002,-0.003,-0.004,0.001,0,-0.002,0.005,0.001,0,0,0.001,-0.001,-0.001,0.001,0,0,0.001,-0.001,0
9.21,-0.005,0.003,-0.006,-0.006,-0.003,-0.005,-0.002,-0.002,0.005,0,0,0.008,0.001,-0.001,0,0.001,-0.002,0,0,-0.001,0,0,-0.002,0
9.22,-0.005,0.001,-0.009,-0.004,-0.005,-0.008,-0.002,0,0.008,-0.001,0.003,0.011,0.001,-0.002,0.001,0.001,-0.003,0,0,-0.002,0,0,-0.003,0
9.23,-0.006,-0.002,-0.012,-0.003,-0.007,-0.012,-0.001,0.002,0.012,-0.001,0.005,0.014,0.001,-0.003,0.001,0.001,-0.003,0.001,0,-0.003,0,0,-0.003,0
9.24,-0.006,-0.004,-0.015,-0.001,-0.009,-0.014,0,0.004,0.015,-0.001,0.006,0.016,0.001,-0.004,0.001,0.001,-0.004,0.001,0,-0.004,0,0,-0.004,0
9.25,-0.006,-0.006,-0.017,-0.001,-0.011,-0.016,0.001,0.005,0.017,0,0.008,0.018,0,-0.004,0.002,0,-0.005,0.001,0,-0.004,0,0,-0.005,0
9.26,-0.006,-0.008,-0.019,0.001,-0.011,-0.018,0,0.007,0.019,-0.001,0.009,0.019,0,-0.005,0.002,0,-0.005,0.001,0,-0.005,0,0,-0.005,0
9.27,-0.004,-0.011,-0.021,0.004,-0.011,-0.018,-0.001,0.009,0.021,-0.002,0.008,0.02,0,-0.005,0.002,0,-0.005,0.002,0,-0.005,0,0,-0.005,0
9.28,-0.004,-0.012,-0.022,0.005,-0.012,-0.019,-0.001,0.01,0.022,-0.003,0.009,0.02,0,-0.006,0.002,0,-0.005,0.002,0,-0.005,0,0,-0.005,0
9.29,-0.003,-0.013,-0.022,0.005,-0.011,-0.019,-0.001,0.01,0.022,-0.003,0.009,0.02,0,-0.006,0.002,0,-0.005,0.002,0,-0.005,0,0,-0.005,0
9.3,-0.004,-0.013,-0.021,0.005,-0.012,-0.02,0.001,0.009,0.022,-0.001,0.01,0.02,0,-0.005,0.002,0,-0.005,0.002,0,-0.005,0,0,-0.005,0
9.31,-0.005,-0.01,-0.021,0.003,-0.012,-0.021,0.003,0.008,0.022,0,0.012,0.02,0,-0.005,0.002,0,-0.006,0.002,-0.001,-0.005,0,-0.001,-0.006,0
9.32,-0.004,-0.011,-0.022,0.004,-0.012,-0.021,0.002,0.009,0.022,0,0.012,0.02,0,-0.006,0.002,0,-0.006,0.002,0,-0.005,0,0,-0.006,0
9.33,-0.004,-0.013,-0.022,0.005,-0.012,-0.021,0.002,0.011,0.022,-0.001,0.012,0.019,0,-0.006,0.002,0,-0.006,0.002,0,-0.006,0,0,-0.006,0
9.34,-0.004,-0.013,-0.021,0.005,-0.012,-0.021,0.002,0.011,0.021,-0.001,0.012,0.019,0,-0.006,0.002,0,-0.006,0.002,0,-0.006,0,0,-0.005,0
9.35,-0.004,-0.013,-0.021,0.005,-0.013,-0.02,0.002,0.01,0.021,-0.001,0.012,0.019,0,-0.005,0.002,0,-0.005,0.002,0,-0.005,0,0,-0.005,0
9.36,-0.003,-0.013,-0.02,0.005,-0.012,-0.02,0.002,0.01,0.021,-0.001,0.011,0.018,0,-0.005,0.002,0,-0.005,0.002,0,-0.005,0,0,-0.005,0
9.37,-0.002,-0.011,-0.02,0.005,-0.01,-0.019,0.001,0.01,0.019,-0.002,0.01,0.018,0,-0.005,0.002,-0.001,-0.005,0.002,0,-0.005,0,0,-0.005,0
9.38,-0.003,-0.011,-0.019,0.005,-0.01,-0.018,0.002,0.009,0.018,-0.001,0.011,0.016,0,-0.005,0.002,0,-0.005,0.002,0,-0.005,0,0,-0.005,0
9.39,-0.003,-0.011,-0.018,0.005,-0.011,-0.017,0.003,0.009,0.018,-0.001,0.011,0.016,0,-0.005,0.002,0,-0.005,0.002,-0.001,-0.005,0,-0.001,-0.005,0
9.4,-0.004,-0.011,-0.017,0.004,-0.012,-0.017,0.003,0.009,0.017,0,0.011,0.016,0,-0.004,0.002,0,-0.005,0.002,-0.001,-0.004,0,-0.001,-0.005,0
9.41,-0.004,-0.01,-0.016,0.003,-0.01,-0.017,0.003,0.008,0.016,0,0.011,0.015,0,-0.004,0.001,0,-0.004,0.001,-0.001,-0.004,0,-0.001,-0.004,0
9.42,-0.003,-0.009,-0.015,0.004,-0.01,-0.015,0.003,0.008,0.015,0,0.01,0.014,0,-0.004,0.001,0,-0.004,0.001,0,-0.004,0,0,-0.004,0
9.43,-0.003,-0.009,-0.014,0.004,-0.01,-0.014,0.003,0.008,0.014,0,0.009,0.013,0,-0.004,0.001,0,-0.004,0.001,0,-0.004,0,0,-0.004,0
9.44,-0.003,-0.008,-0.014,0.003,-0.009,-0.014,0.003,0.007,0.014,0,0.009,0.013,0,-0.004,0.001,0,-0.004,0.001,0,-0.004,0,0,-0.004,0
9.45,-0.002,-0.008,-0.013,0.004,-0.008,-0.013,0.002,0.007,0.013,0,0.008,0.012,0,-0.004,0.001,0,-0.004,0.001,0,-0.003,0,0,-0.003,0
9.46,-0.002,-0.008,-0.013,0.004,-0.008,-0.012,0.002,0.007,0.013,-0.001,0.008,0.012,0,-0.003,0.001,0,-0.003,0.001,0,-0.003,0,0,-0.003,0
9.47,-0.002,-0.008,-0.012,0.004,-0.008,-0.012,0.002,0.007,0.012,-0.001,0.007,0.011,0,-0.003,0.001,0,-0.003,0.001,0,-0.003,0,0,-0.003,0
9.48,-0.002,-0.008,-0.012,0.004,-0.007,-0.011,0.002,0.007,0.012,-0.001,0.007,0.011,0,-0.003,0.001,0,-0.003,0.001,0,-0.003,0,0,-0.003,0
9.49,-0.001,-0.008,-0.012,0.004,-0.007,-0.011,0.002,0.007,0.012,-0.001,0.007,0.01,0,-0.003,0.001,0,-0.003,0.001,0,-0.003,0,0,-0.003,0
9.5,-0.085,-0.364,0.149,0.128,-0.237,0.132,0.041,0.169,-0.046,-0.105,0.215,-0.145,-0.014,-0.004,0.06,-0.015,0.009,0.043,-0.007,0,-0.003,-0.008,0.013,-0.021
9.51,-0.219,-0.99,0.431,0.346,-0.605,0.366,0.082,0.404,-0.102,-0.279,0.54,-0.391,-0.032,-0.009,0.122,-0.034,0.02,0.082,-0.015,-0.002,0.008,-0.017,0.027,-0.032
9.52,-0.217,-1.224,0.526,0.433,-0.606,0.396,-0.019,0.293,0.062,-0.31,0.499,-0.387,-0.05,-0.021,0.152,-0.053,0.024,0.093,-0.02,-0.014,0.042,-0.023,0.031,-0.018
9.53,-0.167,-1.294,0.541,0.465,-0.478,0.344,-0.144,0.103,0.263,-0.293,0.351,-0.307,-0.065,-0.033,0.169,-0.069,0.025,0.094,-0.025,-0.028,0.073,-0.029,0.031,-0.002
9.54,-0.122,-1.349,0.546,0.499,-0.38,0.297,-0.23,-0.027,0.418,-0.285,0.266,-0.264,-0.078,-0.045,0.179,-0.082,0.025,0.094,-0.029,-0.04,0.093,-0.033,0.03,0.008
9.55,-0.083,-1.391,0.545,0.53,-0.311,0.254,-0.284,-0.111,0.535,-0.279,0.213,-0.231,-0.089,-0.055,0.185,-0.093,0.024,0.093,-0.034,-0.05,0.105,-0.038,0.028,0.013
9.56,-0.052,-1.412,0.535,0.55,-0.255,0.21,-0.309,-0.142,0.604,-0.272,0.178,-0.201,-0.097,-0.063,0.186,-0.101,0.021,0.091,-0.037,-0.059,0.11,-0.041,0.025,0.014
9.57,-0.02,-1.405,0.51,0.562,-0.202,0.161,-0.318,-0.156,0.653,-0.267,0.165,-0.184,-0.104,-0.071,0.183,-0.107,0.017,0.087,-0.04,-0.067,0.11,-0.043,0.021,0.014
9.58,0.012,-1.371,0.472,0.564,-0.149,0.107,-0.319,-0.164,0.69,-0.256,0.153,-0.162,-0.107,-0.077,0.175,-0.111,0.012,0.081,-0.042,-0.074,0.107,-0.045,0.016,0.013
9.59,0.04,-1.319,0.426,0.557,-0.101,0.053,-0.308,-0.157,0.708,-0.244,0.149,-0.141,-0.109,-0.083,0.165,-0.112,0.007,0.075,-0.043,-0.08,0.102,-0.046,0.01,0.012
9.6,0.063,-1.255,0.374,0.543,-0.062,0,-0.289,-0.139,0.711,-0.231,0.15,-0.12,-0.109,-0.087,0.154,-0.111,0.001,0.068,-0.044,-0.084,0.095,-0.046,0.004,0.009
9.61,0.082,-1.181,0.319,0.524,-0.031,-0.049,-0.266,-0.116,0.703,-0.218,0.155,-0.098,-0.107,-0.091,0.142,-0.109,-0.006,0.062,-0.044,-0.088,0.086,-0.046,-0.003,0.006
9.62,0.096,-1.102,0.262,0.5,-0.007,-0.094,-0.239,-0.09,0.686,-0.204,0.162,-0.076,-0.104,-0.093,0.129,-0.105,-0.012,0.055,-0.043,-0.091,0.077,-0.044,-0.01,0.003
9.63,0.104,-1.02,0.205,0.472,0.01,-0.134,-0.209,-0.055,0.658,-0.191,0.171,-0.054,-0.099,-0.095,0.116,-0.1,-0.019,0.049,-0.041,-0.093,0.067,-0.042,-0.017,0
9.64,0.109,-0.936,0.148,0.442,0.02,-0.171,-0.182,-0.031,0.634,-0.177,0.178,-0.03,-0.093,-0.096,0.104,-0.094,-0.025,0.044,-0.039,-0.095,0.058,-0.04,-0.023,-0.003
9.65,0.108,-0.855,0.095,0.41,0.023,-0.202,-0.153,-0.001,0.602,-0.164,0.187,-0.006,-0.086,-0.097,0.093,-0.087,-0.031,0.039,-0.037,-0.095,0.048,-0.037,-0.03,-0.006
9.66,0.103,-0.776,0.044,0.377,0.02,-0.227,-0.126,0.029,0.568,-0.152,0.195,0.018,-0.079,-0.096,0.082,-0.079,-0.037,0.035,-0.034,-0.095,0.04,-0.034,-0.036,-0.008
9.67,0.096,-0.7,-0.004,0.344,0.011,-0.247,-0.099,0.057,0.532,-0.145,0.215,0.03,-0.071,-0.096,0.072,-0.071,-0.043,0.031,-0.031,-0.094,0.031,-0.031,-0.041,-0.01
9.68,0.085,-0.626,-0.048,0.31,0.001,-0.265,-0.075,0.083,0.496,-0.134,0.218,0.055,-0.063,-0.095,0.063,-0.063,-0.048,0.028,-0.027,-0.094,0.024,-0.027,-0.047,-0.011
9.69,0.073,-0.556,-0.088,0.274,-0.009,-0.279,-0.059,0.095,0.47,-0.117,0.206,0.093,-0.055,-0.093,0.056,-0.055,-0.053,0.025,-0.024,-0.092,0.018,-0.024,-0.052,-0.012
9.7,0.057,-0.497,-0.122,0.243,-0.028,-0.287,-0.039,0.116,0.437,-0.108,0.211,0.114,-0.047,-0.092,0.049,-0.047,-0.057,0.023,-0.02,-0.091,0.012,-0.02,-0.056,-0.013
9.71,0.041,-0.443,-0.151,0.214,-0.048,-0.291,-0.022,0.134,0.406,-0.101,0.215,0.133,-0.039,-0.09,0.043,-0.039,-0.061,0.022,-0.017,-0.089,0.007,-0.017,-0.06,-0.014
9.72,0.025,-0.392,-0.178,0.185,-0.067,-0.294,-0.007,0.148,0.378,-0.093,0.216,0.154,-0.032,-0.088,0.038,-0.032,-0.064,0.021,-0.014,-0.087,0.003,-0.014,-0.063,-0.015
9.73,0.009,-0.345,-0.201,0.158,-0.085,-0.296,0.005,0.159,0.353,-0.085,0.214,0.172,-0.025,-0.086,0.033,-0.025,-0.067,0.02,-0.011,-0.085,-0.001,-0.011,-0.066,-0.015
9.74,-0.006,-0.303,-0.22,0.133,-0.101,-0.295,0.014,0.165,0.33,-0.078,0.21,0.191,-0.019,-0.084,0.03,-0.019,-0.07,0.019,-0.008,-0.083,-0.004,-0.008,-0.069,-0.015
9.75,-0.02,-0.266,-0.236,0.111,-0.117,-0.293,0.023,0.171,0.31,-0.071,0.206,0.207,-0.014,-0.081,0.026,-0.014,-0.071,0.018,-0.006,-0.081,-0.006,-0.006,-0.071,-0.014
