Time (s),o1,o2,fwd_force,filtered_force_1,filtered_force_2,filtered_force_3,filtered_force_4,error_force,gamma_1,gamma_2,gamma_3,gamma_4
36.760, -0.707, 0.840, 1.000, 1.000, 0.249, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.010
36.780, -0.693, 0.842, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.010
36.800, -0.683, 0.843, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.023, 0.009
36.820, -0.687, 0.833, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.011, 0.022, 0.009
36.840, -0.705, 0.818, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.010, 0.022, 0.009
36.860, -0.707, 0.823, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.010, 0.022, 0.009
36.880, -0.715, 0.818, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.010, 0.022, 0.009
36.900, -0.711, 0.826, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.010, 0.022, 0.009
36.920, -0.712, 0.824, 1.000, 1.000, 0.000, 0.076, 1.000, 0.000, 0.022, 0.010, 0.022, 0.009
36.940, -0.708, 0.828, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.010, 0.021, 0.009
36.960, -0.701, 0.833, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.010, 0.021, 0.009
36.980, -0.642, 0.872, 1.000, 1.000, 0.245, 0.000, 1.000, 0.000, 0.021, 0.010, 0.021, 0.009
37.000, -0.575, 0.886, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.022, 0.011, 0.021, 0.010
37.020, -0.507, 0.885, 1.000, 0.120, 0.063, 0.000, 1.000, 0.880, 0.022, 0.011, 0.021, 0.010
37.040, -0.434, 0.881, 1.000, 0.285, 0.000, 0.028, 1.000, 0.715, 0.022, 0.011, 0.021, 0.009
37.060, -0.349, 0.874, 1.000, 0.412, 0.000, 0.000, 1.000, 0.588, 0.022, 0.012, 0.021, 0.009
37.080, -0.248, 0.865, 1.000, 0.855, 0.000, 0.000, 1.000, 0.145, 0.022, 0.012, 0.021, 0.010
37.100, -0.109, 0.855, 1.000, 0.474, 0.000, 0.000, 1.000, 0.526, 0.022, 0.012, 0.021, 0.010
37.120, 0.042, 0.829, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.021, 0.010
37.140, -0.128, 0.641, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.022, 0.012, 0.021, 0.011
37.160, -0.195, 0.661, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.012, 0.021, 0.011
37.180, -0.214, 0.710, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.012, 0.021, 0.011
37.200, -0.214, 0.745, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.012, 0.021, 0.011
37.220, -0.227, 0.755, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.012, 0.021, 0.011
37.240, -0.244, 0.761, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.012, 0.020, 0.011
37.260, -0.270, 0.764, 1.000, 1.000, 0.000, 1.000, 0.242, 0.000, 0.021, 0.012, 0.020, 0.011
37.280, -0.270, 0.780, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.012, 0.020, 0.010
37.300, -0.267, 0.787, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.012, 0.020, 0.010
37.320, -0.258, 0.792, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.013, 0.020, 0.010
37.340, -0.245, 0.793, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.013, 0.020, 0.010
37.360, -0.215, 0.797, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.013, 0.020, 0.010
37.380, -0.185, 0.792, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.013, 0.020, 0.010
37.400, -0.146, 0.787, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.021, 0.013, 0.020, 0.010
37.420, -0.107, 0.775, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.020, 0.013, 0.020, 0.010
37.440, -0.046, 0.769, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.020, 0.013, 0.020, 0.010
37.460, 0.018, 0.751, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.020, 0.012, 0.020, 0.010
37.480, 0.118, 0.740, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.020, 0.012, 0.020, 0.011
37.500, 0.312, 0.745, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.020, 0.012, 0.020, 0.011
37.520, 0.527, 0.718, 1.000, 1.000, 0.000, 0.001, 1.000, 0.000, 0.020, 0.012, 0.020, 0.010
37.540, 0.690, 0.648, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.020, 0.012, 0.021, 0.011
37.560, 0.817, 0.613, 1.000, 0.209, 0.000, 0.000, 0.000, 0.791, 0.021, 0.012, 0.021, 0.011
37.580, 0.865, 0.557, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.021, 0.012, 0.021, 0.011
37.600, 0.878, 0.491, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.021, 0.012, 0.021, 0.010
37.620, 0.878, 0.414, 1.000, 0.377, 0.000, 0.000, 1.000, 0.623, 0.021, 0.011, 0.021, 0.010
37.640, 0.871, 0.310, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.021, 0.011, 0.021, 0.010
37.660, 0.851, 0.123, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.020, 0.011, 0.021, 0.010
37.680, 0.828, -0.083, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.021, 0.011, 0.021, 0.010
37.700, 0.797, -0.326, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.021, 0.011, 0.021, 0.010
37.720, 0.772, -0.592, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.011, 0.021, 0.010
37.740, 0.723, -0.780, 0.000, 0.000, 0.000, 0.000, 0.690, 0.000, 0.020, 0.011, 0.021, 0.010
37.760, 0.661, -0.860, 0.000, 0.000, 0.000, 0.000, 0.540, 0.000, 0.020, 0.011, 0.022, 0.010
37.780, 0.594, -0.883, 0.000, 0.000, 0.000, 0.587, 0.000, 0.000, 0.020, 0.011, 0.021, 0.011
37.800, 0.430, -0.847, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.021, 0.011, 0.021, 0.010
37.820, 0.185, -0.807, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.021, 0.011, 0.022, 0.010
37.840, -0.123, -0.777, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.021, 0.011, 0.021, 0.010
37.860, -0.493, -0.727, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.021, 0.011, 0.021, 0.010
37.880, -0.766, -0.647, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.021, 0.011, 0.020, 0.010
