Time (s),torque_R1_J1, torque_R1_J2, torque_R1_J3, torque_R2_J1, torque_R2_J2, torque_R2_J3, torque_R3_J1, torque_R3_J2, torque_R3_J3, torque_L1_J1, torque_L1_J2, torque_L1_J3, torque_L2_J1, torque_L2_J2, torque_L2_J3, torque_L3_J1, torque_L3_J2, torque_L3_J3
5.000, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.020, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.020, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.020, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.060, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.060, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.060, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.080, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.080, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.080, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.100, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.100, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.100, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.120, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.120, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.120, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.140, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.140, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.140, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.160, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.160, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.160, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.180, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.180, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.180, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.200, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.200, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.200, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.220, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.220, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.220, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.240, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.240, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.240, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.260, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.260, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.260, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.280, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.280, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.280, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.300, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.300, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.300, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.320, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.320, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.320, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.340, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.340, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.340, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.360, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.360, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.360, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.380, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.380, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.380, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.400, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.400, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.400, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.420, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.420, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.420, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.440, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.440, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.440, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.460, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.460, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.460, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.480, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.480, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.480, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.500, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.500, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.500, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.520, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.520, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.520, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.540, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.540, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.540, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.560, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.560, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.560, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.580, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.580, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.580, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.600, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.600, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.600, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.620, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.620, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.620, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.640, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.640, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.640, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.660, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.660, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.660, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.680, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.680, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.680, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.700, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
5.700, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
5.700, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
5.720, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.720, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.720, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.740, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.740, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.740, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.760, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
5.760, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
5.760, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, -0.001, -0.839, 
5.780, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.780, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.780, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.800, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.800, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.800, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.820, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.820, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.820, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
5.840, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.840, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.840, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
5.860, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.860, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.860, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.880, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.880, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.880, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.900, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.900, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.900, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.920, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.920, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.920, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.940, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.940, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.940, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 
5.960, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.960, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.960, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 
5.980, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.980, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
5.980, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.001, -0.839, 
6.000, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
6.000, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
6.000, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
