Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2,
1.740, -0.242, 0.247, -0.248, -0.244, -0.250, 0.207, -0.269, 0.266, -0.207, -0.267, -0.232, 0.227, 0.115, -0.007, -0.050, 0.115, -0.003, 0.047, 0.118, -0.007, -0.051, 0.119, -0.003, 0.046
1.750, -0.208, 0.229, -0.243, -0.209, -0.229, 0.194, -0.259, 0.251, -0.180, -0.256, -0.208, 0.203, 0.104, -0.009, -0.047, 0.104, -0.002, 0.042, 0.110, -0.009, -0.048, 0.110, -0.002, 0.041
1.760, -0.178, 0.209, -0.235, -0.178, -0.209, 0.178, -0.245, 0.234, -0.154, -0.243, -0.184, 0.180, 0.093, -0.011, -0.043, 0.093, -0.002, 0.038, 0.100, -0.011, -0.045, 0.101, -0.002, 0.036
1.770, -0.151, 0.188, -0.224, -0.150, -0.188, 0.160, -0.229, 0.216, -0.130, -0.227, -0.161, 0.159, 0.082, -0.012, -0.039, 0.083, -0.001, 0.033, 0.091, -0.012, -0.041, 0.091, -0.001, 0.031
1.780, -0.126, 0.167, -0.210, -0.125, -0.168, 0.141, -0.211, 0.198, -0.107, -0.209, -0.137, 0.140, 0.072, -0.013, -0.035, 0.072, -0.002, 0.029, 0.081, -0.013, -0.037, 0.081, -0.002, 0.027
1.790, -0.104, 0.146, -0.195, -0.102, -0.148, 0.122, -0.192, 0.179, -0.086, -0.189, -0.115, 0.121, 0.062, -0.014, -0.031, 0.062, -0.002, 0.025, 0.071, -0.014, -0.034, 0.072, -0.002, 0.023
1.800, -0.083, 0.124, -0.179, -0.081, -0.129, 0.102, -0.171, 0.159, -0.065, -0.169, -0.094, 0.105, 0.052, -0.015, -0.027, 0.053, -0.002, 0.021, 0.062, -0.015, -0.030, 0.062, -0.002, 0.019
1.810, -0.064, 0.102, -0.163, -0.062, -0.111, 0.082, -0.149, 0.140, -0.046, -0.147, -0.073, 0.089, 0.043, -0.015, -0.023, 0.043, -0.003, 0.018, 0.052, -0.015, -0.026, 0.052, -0.003, 0.015
1.820, -0.047, 0.081, -0.145, -0.045, -0.094, 0.063, -0.127, 0.121, -0.029, -0.126, -0.054, 0.075, 0.034, -0.015, -0.018, 0.034, -0.004, 0.014, 0.043, -0.015, -0.022, 0.043, -0.004, 0.011
1.830, -0.030, 0.061, -0.128, -0.029, -0.078, 0.044, -0.105, 0.103, -0.012, -0.104, -0.035, 0.062, 0.025, -0.015, -0.014, 0.026, -0.004, 0.011, 0.034, -0.015, -0.018, 0.034, -0.004, 0.008
1.840, -0.015, 0.041, -0.111, -0.014, -0.062, 0.026, -0.083, 0.084, 0.003, -0.082, -0.018, 0.049, 0.017, -0.015, -0.010, 0.018, -0.005, 0.008, 0.025, -0.015, -0.014, 0.025, -0.005, 0.005
1.850, -0.001, 0.023, -0.095, 0.000, -0.048, 0.009, -0.062, 0.067, 0.017, -0.062, -0.003, 0.038, 0.010, -0.015, -0.007, 0.010, -0.006, 0.006, 0.017, -0.015, -0.010, 0.017, -0.006, 0.002
1.860, 0.013, 0.005, -0.079, 0.013, -0.034, -0.007, -0.042, 0.051, 0.031, -0.042, 0.012, 0.028, 0.003, -0.014, -0.003, 0.003, -0.007, 0.003, 0.009, -0.014, -0.007, 0.009, -0.007, -0.000
1.870, 0.025, -0.011, -0.064, 0.025, -0.022, -0.022, -0.023, 0.035, 0.043, -0.023, 0.025, 0.019, -0.004, -0.014, 0.000, -0.004, -0.007, 0.001, 0.001, -0.014, -0.003, 0.001, -0.007, -0.003
1.880, 0.036, -0.027, -0.050, 0.036, -0.010, -0.036, -0.005, 0.020, 0.054, -0.005, 0.037, 0.010, -0.010, -0.014, 0.003, -0.010, -0.008, -0.001, -0.006, -0.014, -0.000, -0.006, -0.008, -0.005
1.890, 0.047, -0.041, -0.036, 0.047, 0.000, -0.048, 0.012, 0.007, 0.064, 0.012, 0.048, 0.003, -0.016, -0.013, 0.006, -0.016, -0.008, -0.003, -0.012, -0.013, 0.002, -0.012, -0.008, -0.007
1.900, 0.057, -0.053, -0.024, 0.056, 0.010, -0.059, 0.028, -0.006, 0.074, 0.027, 0.058, -0.004, -0.021, -0.013, 0.009, -0.021, -0.009, -0.005, -0.018, -0.013, 0.005, -0.018, -0.009, -0.009
1.910, 0.065, -0.065, -0.013, 0.065, 0.019, -0.070, 0.042, -0.017, 0.082, 0.041, 0.067, -0.011, -0.026, -0.013, 0.011, -0.026, -0.009, -0.007, -0.023, -0.013, 0.007, -0.023, -0.009, -0.010
1.920, 0.073, -0.075, -0.002, 0.072, 0.026, -0.078, 0.054, -0.027, 0.089, 0.053, 0.075, -0.017, -0.030, -0.012, 0.013, -0.030, -0.010, -0.008, -0.028, -0.012, 0.009, -0.028, -0.010, -0.012
1.930, 0.080, -0.084, 0.007, 0.079, 0.034, -0.086, 0.065, -0.036, 0.095, 0.064, 0.082, -0.022, -0.033, -0.012, 0.015, -0.034, -0.010, -0.009, -0.032, -0.012, 0.011, -0.032, -0.010, -0.013
1.940, 0.086, -0.091, 0.015, 0.085, 0.040, -0.093, 0.075, -0.044, 0.100, 0.074, 0.087, -0.026, -0.037, -0.012, 0.016, -0.037, -0.010, -0.011, -0.035, -0.012, 0.013, -0.036, -0.010, -0.014
1.950, 0.092, -0.098, 0.022, 0.090, 0.045, -0.098, 0.083, -0.051, 0.105, 0.082, 0.092, -0.031, -0.039, -0.011, 0.017, -0.040, -0.010, -0.012, -0.038, -0.011, 0.014, -0.039, -0.010, -0.015
1.960, 0.096, -0.103, 0.029, 0.095, 0.050, -0.102, 0.090, -0.057, 0.108, 0.089, 0.096, -0.034, -0.042, -0.011, 0.018, -0.042, -0.010, -0.012, -0.041, -0.011, 0.015, -0.041, -0.010, -0.016
1.970, 0.100, -0.107, 0.034, 0.098, 0.054, -0.105, 0.095, -0.062, 0.111, 0.094, 0.100, -0.037, -0.043, -0.011, 0.019, -0.044, -0.010, -0.013, -0.043, -0.011, 0.016, -0.043, -0.010, -0.017
1.980, 0.102, -0.109, 0.038, 0.101, 0.058, -0.108, 0.099, -0.065, 0.112, 0.098, 0.102, -0.040, -0.045, -0.010, 0.020, -0.045, -0.010, -0.014, -0.044, -0.010, 0.016, -0.045, -0.010, -0.017
1.990, 0.104, -0.111, 0.042, 0.103, 0.060, -0.109, 0.102, -0.068, 0.113, 0.102, 0.103, -0.042, -0.046, -0.010, 0.020, -0.046, -0.010, -0.014, -0.045, -0.010, 0.017, -0.046, -0.010, -0.017
2.000, 0.105, -0.112, 0.044, 0.104, 0.062, -0.109, 0.104, -0.070, 0.113, 0.104, 0.104, -0.044, -0.046, -0.010, 0.020, -0.046, -0.010, -0.015, -0.046, -0.010, 0.017, -0.046, -0.010, -0.018
2.010, 0.105, -0.112, 0.046, 0.104, 0.064, -0.109, 0.105, -0.071, 0.112, 0.104, 0.104, -0.045, -0.046, -0.009, 0.020, -0.047, -0.009, -0.015, -0.046, -0.009, 0.017, -0.047, -0.009, -0.018
2.020, 0.104, -0.111, 0.048, 0.103, 0.064, -0.108, 0.105, -0.071, 0.111, 0.104, 0.104, -0.045, -0.046, -0.009, 0.020, -0.046, -0.009, -0.015, -0.046, -0.009, 0.017, -0.046, -0.009, -0.018
2.030, 0.103, -0.109, 0.048, 0.102, 0.065, -0.107, 0.104, -0.071, 0.109, 0.104, 0.103, -0.046, -0.046, -0.009, 0.019, -0.046, -0.009, -0.015, -0.046, -0.009, 0.017, -0.046, -0.009, -0.018
