Time (s),o1,o2,fwd_force,filtered_force_1,filtered_force_2,filtered_force_3,filtered_force_4,error_force,gamma_1,gamma_2,gamma_3,gamma_4
34.340, -0.874, -0.556, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.013, 0.010
34.360, -0.885, -0.447, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.013, 0.010
34.380, -0.880, -0.338, 0.000, 1.000, 0.098, 0.000, 1.000, 1.000, 0.018, 0.011, 0.013, 0.010
34.400, -0.875, -0.178, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.012, 0.010
34.420, -0.861, 0.017, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.018, 0.011, 0.012, 0.010
34.440, -0.834, 0.258, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.012, 0.009
34.460, -0.799, 0.534, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.012, 0.009
34.480, -0.776, 0.711, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.018, 0.011, 0.012, 0.009
34.500, -0.752, 0.792, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.018, 0.011, 0.011, 0.009
34.520, -0.715, 0.838, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.009
34.540, -0.696, 0.844, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.009
34.560, -0.666, 0.856, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.009
34.580, -0.653, 0.853, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.009
34.600, -0.648, 0.847, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.011, 0.010
34.620, -0.647, 0.844, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.011, 0.010
34.640, -0.645, 0.844, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.011, 0.010
34.660, -0.647, 0.841, 1.000, 1.000, 0.000, 0.000, 0.048, 0.000, 0.017, 0.010, 0.011, 0.011
34.680, -0.637, 0.849, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.010
34.700, -0.632, 0.848, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.011, 0.010
34.720, -0.645, 0.837, 1.000, 1.000, 0.000, 0.000, 0.209, 0.000, 0.017, 0.010, 0.011, 0.010
34.740, -0.638, 0.845, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.011, 0.010
34.760, -0.639, 0.843, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.011, 0.011
34.780, -0.608, 0.861, 1.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.011
34.800, -0.544, 0.880, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.011, 0.012, 0.011
34.820, -0.474, 0.882, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.011, 0.012, 0.011
34.840, -0.394, 0.878, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.011, 0.012, 0.011
34.860, -0.297, 0.872, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.011, 0.011, 0.011
34.880, -0.170, 0.863, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.018, 0.011, 0.011, 0.011
34.900, 0.002, 0.849, 1.000, 0.148, 0.000, 0.000, 0.457, 0.852, 0.018, 0.011, 0.012, 0.011
34.920, 0.234, 0.829, 1.000, 0.299, 0.000, 0.000, 0.000, 0.701, 0.018, 0.011, 0.012, 0.010
34.940, 0.508, 0.799, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.018, 0.011, 0.012, 0.010
34.960, 0.733, 0.751, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.018, 0.011, 0.012, 0.010
34.980, 0.844, 0.689, 1.000, 0.000, 1.000, 0.163, 0.246, 1.000, 0.018, 0.010, 0.012, 0.010
35.000, 0.880, 0.622, 1.000, 0.000, 1.000, 0.133, 0.225, 1.000, 0.018, 0.010, 0.013, 0.010
35.020, 0.887, 0.554, 1.000, 0.000, 1.000, 0.102, 0.147, 1.000, 0.018, 0.010, 0.013, 0.010
35.040, 0.885, 0.484, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.018, 0.010, 0.012, 0.010
35.060, 0.880, 0.405, 1.000, 0.000, 1.000, 1.000, 0.177, 1.000, 0.019, 0.010, 0.012, 0.010
35.080, 0.873, 0.310, 1.000, 0.000, 1.000, 1.000, 0.007, 1.000, 0.019, 0.010, 0.012, 0.010
35.100, 0.864, 0.188, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.012, 0.010
35.120, 0.852, 0.021, 1.000, 0.011, 1.000, 0.000, 0.000, 0.989, 0.019, 0.010, 0.012, 0.010
35.140, 0.833, -0.206, 0.000, 0.079, 1.000, 0.000, 0.000, 0.079, 0.018, 0.010, 0.012, 0.010
35.160, 0.804, -0.479, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.018, 0.010, 0.013, 0.010
35.180, 0.758, -0.714, 0.000, 0.000, 1.000, 0.243, 0.000, 0.000, 0.018, 0.010, 0.013, 0.010
35.200, 0.697, -0.837, 0.000, 0.000, 1.000, 0.203, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
35.220, 0.630, -0.878, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
35.240, 0.562, -0.887, 0.000, 0.000, 1.000, 0.094, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
35.260, 0.492, -0.885, 0.000, 0.000, 1.000, 0.064, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
35.280, 0.414, -0.880, 0.000, 0.000, 1.000, 0.097, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
35.300, 0.322, -0.874, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
35.320, 0.203, -0.865, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
35.340, 0.042, -0.853, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
35.360, -0.188, -0.833, 0.000, 1.000, 0.000, 1.000, 0.000, 1.000, 0.017, 0.011, 0.013, 0.010
35.380, -0.509, -0.782, 0.000, 1.000, 0.000, 1.000, 0.011, 1.000, 0.018, 0.011, 0.013, 0.010
35.400, -0.731, -0.741, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.017, 0.011, 0.013, 0.011
35.420, -0.843, -0.682, 0.000, 0.000, 0.029, 1.000, 0.000, 0.000, 0.017, 0.011, 0.013, 0.011
35.440, -0.879, -0.616, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.017, 0.011, 0.013, 0.011
35.460, -0.886, -0.549, 0.000, 0.000, 0.000, 1.000, 0.098, 0.000, 0.017, 0.011, 0.013, 0.011
35.480, -0.884, -0.478, 0.000, 0.000, 0.238, 1.000, 0.307, 0.000, 0.017, 0.011, 0.014, 0.011
35.500, -0.883, -0.352, 0.000, 1.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.011, 0.013, 0.011
35.520, -0.870, -0.240, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.012, 0.013, 0.010
35.540, -0.858, -0.092, 0.000, 0.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.011, 0.012, 0.010
35.560, -0.842, 0.111, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.011, 0.012, 0.010
35.580, -0.817, 0.372, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.012, 0.010
35.600, -0.779, 0.633, 1.000, 0.881, 0.000, 0.000, 1.000, 0.119, 0.017, 0.010, 0.012, 0.010
35.620, -0.757, 0.763, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.012, 0.010
35.640, -0.716, 0.833, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.012, 0.010
35.660, -0.681, 0.855, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.012, 0.010
35.680, -0.649, 0.862, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.012, 0.010
35.700, -0.615, 0.868, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.012, 0.010
35.720, -0.550, 0.882, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.010
35.740, -0.480, 0.883, 1.000, 0.000, 0.000, 0.058, 1.000, 1.000, 0.018, 0.010, 0.012, 0.010
35.760, -0.400, 0.879, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.012, 0.010
35.780, -0.304, 0.872, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.013, 0.010
35.800, -0.180, 0.863, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.010, 0.013, 0.010
35.820, -0.010, 0.851, 1.000, 0.000, 0.000, 0.102, 0.000, 1.000, 0.018, 0.010, 0.013, 0.010
35.840, 0.220, 0.832, 1.000, 0.000, 0.000, 0.073, 0.000, 1.000, 0.018, 0.010, 0.013, 0.010
35.860, 0.494, 0.802, 1.000, 0.000, 0.000, 0.024, 0.000, 1.000, 0.018, 0.010, 0.013, 0.011
35.880, 0.724, 0.755, 1.000, 0.029, 0.000, 0.000, 1.000, 0.971, 0.018, 0.010, 0.013, 0.010
35.900, 0.841, 0.693, 1.000, 0.000, 0.000, 0.000, 0.233, 1.000, 0.018, 0.010, 0.014, 0.011
35.920, 0.879, 0.626, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.018, 0.010, 0.013, 0.011
35.940, 0.887, 0.558, 1.000, 0.000, 1.000, 0.000, 0.735, 1.000, 0.018, 0.010, 0.013, 0.011
35.960, 0.885, 0.488, 1.000, 0.000, 1.000, 0.427, 0.378, 1.000, 0.019, 0.011, 0.013, 0.011
35.980, 0.880, 0.410, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.011, 0.013, 0.011
36.000, 0.873, 0.316, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.011, 0.013, 0.010
36.020, 0.864, 0.195, 1.000, 0.179, 0.000, 1.000, 0.482, 0.821, 0.019, 0.011, 0.013, 0.011
36.040, 0.852, 0.031, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.011, 0.012, 0.010
36.060, 0.834, -0.193, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.018, 0.012, 0.012, 0.010
36.080, 0.805, -0.465, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.018, 0.012, 0.012, 0.010
36.100, 0.760, -0.705, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.018, 0.012, 0.012, 0.010
36.120, 0.700, -0.834, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.017, 0.012, 0.012, 0.010
36.140, 0.633, -0.877, 0.000, 0.000, 0.307, 1.000, 0.049, 0.000, 0.017, 0.012, 0.012, 0.010
36.160, 0.565, -0.886, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.011, 0.013, 0.010
36.180, 0.496, -0.885, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.011, 0.013, 0.010
36.200, 0.419, -0.881, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.011, 0.013, 0.010
36.220, 0.327, -0.874, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.011, 0.013, 0.010
36.240, 0.210, -0.866, 0.000, 0.000, 0.322, 0.000, 0.000, 0.000, 0.017, 0.011, 0.014, 0.010
36.260, 0.051, -0.854, 0.000, 0.024, 0.111, 0.000, 0.000, 0.024, 0.017, 0.011, 0.014, 0.010
36.280, -0.167, -0.836, 0.000, 0.072, 0.010, 0.000, 0.000, 0.072, 0.017, 0.012, 0.014, 0.010
36.300, -0.436, -0.809, 0.000, 0.055, 0.029, 0.000, 0.000, 0.055, 0.017, 0.012, 0.014, 0.010
36.320, -0.684, -0.766, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.011, 0.014, 0.010
36.340, -0.825, -0.707, 0.000, 0.000, 0.897, 0.215, 0.000, 0.000, 0.017, 0.011, 0.014, 0.010
36.360, -0.902, -0.458, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.017, 0.011, 0.014, 0.010
36.380, -0.884, -0.355, 0.000, 1.000, 0.705, 0.000, 1.000, 1.000, 0.018, 0.011, 0.014, 0.010
36.400, -0.873, -0.228, 0.000, 1.000, 0.453, 0.000, 1.000, 1.000, 0.018, 0.011, 0.014, 0.010
36.420, -0.862, -0.058, 0.000, 1.000, 0.434, 0.000, 1.000, 1.000, 0.018, 0.011, 0.014, 0.010
36.440, -0.845, 0.162, 1.000, 1.000, 0.546, 0.000, 1.000, 0.000, 0.018, 0.011, 0.014, 0.010
36.460, -0.820, 0.425, 1.000, 1.000, 0.296, 0.000, 1.000, 0.000, 0.017, 0.011, 0.014, 0.010
36.480, -0.799, 0.637, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.011, 0.014, 0.010
36.500, -0.735, 0.806, 1.000, 0.000, 0.647, 0.000, 0.000, 1.000, 0.018, 0.011, 0.013, 0.010
36.520, -0.666, 0.870, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.013, 0.010
36.540, -0.609, 0.881, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.011, 0.013, 0.010
36.560, -0.541, 0.886, 1.000, 0.085, 0.000, 0.000, 1.000, 0.915, 0.018, 0.011, 0.013, 0.010
36.580, -0.470, 0.884, 1.000, 0.038, 0.133, 0.000, 1.000, 0.962, 0.018, 0.011, 0.013, 0.010
36.600, -0.389, 0.878, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.013, 0.010
36.620, -0.290, 0.871, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.013, 0.009
36.640, -0.160, 0.862, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.013, 0.009
36.660, 0.017, 0.849, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.013, 0.009
36.680, 0.255, 0.829, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.018, 0.011, 0.013, 0.009
36.700, 0.529, 0.796, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.019, 0.011, 0.013, 0.009
36.720, 0.746, 0.747, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.019, 0.010, 0.013, 0.009
36.740, 0.849, 0.684, 1.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.019, 0.010, 0.013, 0.009
36.760, 0.881, 0.617, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.014, 0.010
36.780, 0.887, 0.549, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.014, 0.010
36.800, 0.884, 0.478, 1.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.019, 0.010, 0.014, 0.010
36.820, 0.879, 0.398, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.019, 0.011, 0.014, 0.011
36.840, 0.872, 0.302, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.019, 0.011, 0.013, 0.011
36.860, 0.863, 0.177, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.019, 0.011, 0.013, 0.011
36.880, 0.850, 0.006, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.019, 0.011, 0.014, 0.011
36.900, 0.831, -0.226, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.011, 0.013, 0.011
36.920, 0.801, -0.500, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.013, 0.011
36.940, 0.753, -0.728, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.013, 0.011
36.960, 0.692, -0.843, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.013, 0.011
36.980, 0.624, -0.879, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.013, 0.011
37.000, 0.557, -0.887, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.018, 0.010, 0.013, 0.010
37.020, 0.486, -0.885, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
37.040, 0.408, -0.880, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
37.060, 0.314, -0.873, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
37.080, 0.192, -0.864, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
37.100, 0.027, -0.852, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
37.120, -0.198, -0.834, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
37.140, -0.471, -0.805, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
37.160, -0.709, -0.759, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
37.180, -0.835, -0.699, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
37.200, -0.877, -0.632, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.010, 0.012, 0.010
37.220, -0.887, -0.564, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
37.240, -0.885, -0.494, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
37.260, -0.881, -0.414, 0.000, 0.731, 1.000, 0.000, 0.110, 0.731, 0.017, 0.010, 0.013, 0.010
37.280, -0.874, -0.322, 0.000, 0.000, 1.000, 0.475, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
37.300, -0.865, -0.203, 0.000, 0.000, 1.000, 0.277, 0.000, 0.000, 0.017, 0.010, 0.013, 0.010
37.320, -0.853, -0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.014, 0.010
37.340, -0.836, 0.179, 1.000, 0.000, 0.000, 0.000, 0.019, 1.000, 0.017, 0.011, 0.014, 0.010
37.360, -0.808, 0.449, 1.000, 0.826, 0.000, 0.000, 0.000, 0.174, 0.017, 0.011, 0.014, 0.010
37.380, -0.765, 0.692, 1.000, 0.825, 0.000, 0.000, 0.000, 0.175, 0.017, 0.011, 0.014, 0.010
37.400, -0.706, 0.827, 1.000, 0.417, 0.000, 0.000, 0.034, 0.583, 0.017, 0.011, 0.014, 0.010
37.420, -0.640, 0.875, 1.000, 0.129, 0.000, 1.000, 0.000, 0.871, 0.018, 0.010, 0.014, 0.010
37.440, -0.572, 0.886, 1.000, 0.000, 0.000, 0.000, 0.324, 1.000, 0.018, 0.010, 0.014, 0.010
37.460, -0.512, 0.882, 1.000, 1.000, 0.000, 0.000, 0.219, 0.000, 0.017, 0.010, 0.014, 0.010
37.480, -0.527, 0.847, 1.000, 1.000, 0.000, 0.000, 0.701, 0.000, 0.017, 0.010, 0.014, 0.010
37.500, -0.750, 0.661, 1.000, 1.000, 0.000, 0.000, 1.000, 0.000, 0.017, 0.010, 0.014, 0.010
37.520, -0.811, 0.663, 1.000, 1.000, 0.118, 0.000, 1.000, 0.000, 0.017, 0.010, 0.013, 0.010
37.540, -0.814, 0.685, 1.000, 1.000, 0.158, 0.000, 1.000, 0.000, 0.017, 0.010, 0.013, 0.010
